Distance_(inches),Gray_Value
0.000000,18.0000
0.003333,20.9278
0.006667,22.6849
0.010000,22.4915
0.013333,21.9835
0.016667,24.5309
0.020000,20.6081
0.023333,20.8081
0.026667,21.6459
0.030000,22.6584
0.033333,23.6413
0.036667,23.1421
0.040000,23.2529
0.043333,23.8613
0.046667,24.8508
0.050000,26.4915
0.053333,29.8869
0.056667,31.1135
0.060000,29.8436
0.063333,28.2649
0.066667,26.4061
0.070000,24.3205
0.073333,24.5098
0.076667,24.3094
0.080000,25.7289
0.083333,28.6543
0.086667,27.4945
0.090000,24.9630
0.093333,25.6831
0.096667,28.7309
0.100000,25.4134
0.103333,24.2784
0.106667,23.7218
0.110000,23.6594
0.113333,21.8708
0.116667,20.6981
0.120000,20.9918
0.123333,24.0183
0.126667,24.7829
0.130000,25.7883
0.133333,20.7809
0.136667,24.0421
0.140000,24.3068
0.143333,24.0970
0.146667,23.5648
0.150000,22.3292
0.153333,23.9303
0.156667,20.8847
0.160000,21.6891
0.163333,20.8477
0.166667,20.9095
0.170000,20.5894
0.173333,21.9098
0.176667,20.9473
0.180000,21.6296
0.183333,22.0000
0.186667,19.7798
0.190000,20.1216
0.193333,18.6386
0.196667,17.5676
0.200000,18.0000
0.203333,19.9245
0.206667,19.8504
0.210000,18.4609
0.213333,19.4766
0.216667,19.6743
0.220000,17.2615
0.223333,18.0000
0.226667,18.9022
0.230000,20.6488
0.233333,16.8785
0.236667,15.5514
0.240000,16.4156
0.243333,17.9919
0.246667,17.2059
0.250000,16.3859
0.253333,16.1758
0.256667,14.8663
0.260000,15.7778
0.263333,13.9053
0.266667,15.0782
0.270000,14.6667
