Distance_(inches),Gray_Value
0.000000,19.3333
0.003333,23.2629
0.006667,25.5277
0.010000,23.8765
0.013333,19.6950
0.016667,27.2420
0.020000,28.8427
0.023333,26.2155
0.026667,25.0553
0.030000,23.7247
0.033333,29.5532
0.036667,34.1745
0.040000,37.6957
0.043333,33.8054
0.046667,34.7669
0.050000,34.8929
0.053333,38.7490
0.056667,36.6364
0.060000,37.6717
0.063333,36.5607
0.066667,39.5873
0.070000,41.6197
0.073333,41.2839
0.076667,38.2800
0.080000,45.5937
0.083333,47.7851
0.086667,49.6897
0.090000,50.1437
0.093333,48.4899
0.096667,44.7304
0.100000,43.8992
0.103333,42.5483
0.106667,44.7181
0.110000,50.0359
0.113333,50.0375
0.116667,48.1991
0.120000,49.6819
0.123333,48.6400
0.126667,49.7711
0.130000,44.7193
0.133333,42.3680
0.136667,44.1475
0.140000,44.4989
0.143333,43.1270
0.146667,41.2389
0.150000,41.7694
0.153333,43.1467
0.156667,41.6657
0.160000,39.6448
0.163333,38.8464
0.166667,41.0674
0.170000,42.3722
0.173333,42.1145
0.176667,37.8937
0.180000,34.7563
0.183333,31.6081
0.186667,32.9080
0.190000,32.1023
0.193333,31.4002
0.196667,30.1500
0.200000,30.0277
0.203333,32.1590
0.206667,36.8204
0.210000,29.5964
0.213333,25.2287
0.216667,25.1411
0.220000,27.9507
0.223333,28.0810
0.226667,27.7498
0.230000,28.7333
0.233333,30.5791
0.236667,28.4339
0.240000,25.2395
0.243333,24.7823
0.246667,24.8370
0.250000,22.3724
0.253333,22.8682
0.256667,20.4749
0.260000,18.6216
0.263333,21.3454
0.266667,26.0674
0.270000,22.0699
0.273333,21.0524
0.276667,19.9246
0.280000,22.0844
0.283333,24.0580
0.286667,21.6456
0.290000,20.6075
0.293333,24.4702
0.296667,24.9830
0.300000,25.7984
0.303333,20.1667
0.306667,24.0267
0.310000,26.2783
0.313333,24.4803
0.316667,25.2565
0.320000,23.6333
0.323333,23.2800
0.326667,27.4007
0.330000,27.1942
0.333333,24.5658
0.336667,28.2058
0.340000,27.7038
0.343333,19.5085
0.346667,23.5363
0.350000,25.4008
0.353333,23.8154
0.356667,26.6265
0.360000,25.0710
0.363333,21.8477
0.366667,22.0649
0.370000,19.7122
0.373333,20.3333
0.376667,21.7674
0.380000,24.2996
0.383333,25.0000
