Distance_(inches),Gray_Value
0.000000,39.6667
0.003333,36.0637
0.006667,38.2341
0.010000,41.9631
0.013333,43.1522
0.016667,39.9683
0.020000,39.0565
0.023333,44.9492
0.026667,42.1972
0.030000,39.8665
0.033333,41.4810
0.036667,39.9080
0.040000,42.7278
0.043333,44.9167
0.046667,45.5732
0.050000,41.9709
0.053333,45.7832
0.056667,44.0000
0.060000,42.7889
0.063333,40.6263
0.066667,44.0611
0.070000,43.2990
0.073333,40.9366
0.076667,45.8186
0.080000,48.0104
0.083333,47.5136
0.086667,44.7647
0.090000,45.9233
0.093333,44.8743
0.096667,45.8945
0.100000,44.0681
0.103333,40.1474
0.106667,40.6494
0.110000,41.5536
0.113333,39.6667
0.116667,41.1373
0.120000,41.2930
0.123333,41.2771
0.126667,42.2203
0.130000,40.4219
0.133333,36.5375
0.136667,34.0908
0.140000,33.5075
0.143333,34.9389
0.146667,35.2537
0.150000,31.5332
0.153333,29.4902
0.156667,30.3235
0.160000,30.6667
0.163333,30.6176
0.166667,29.3922
0.170000,32.0833
0.173333,35.5790
0.176667,32.1200
0.180000,28.4856
0.183333,29.9377
0.186667,29.0461
0.190000,29.0447
0.193333,28.9792
0.196667,25.8907
0.200000,24.8431
0.203333,26.5213
0.206667,25.4314
0.210000,24.4308
0.213333,23.8512
0.216667,23.0107
0.220000,23.2918
0.223333,22.5522
0.226667,20.3333
0.230000,22.1557
0.233333,23.0611
0.236667,25.2742
0.240000,23.0496
0.243333,23.7647
0.246667,24.4510
0.250000,21.8717
0.253333,26.2157
0.256667,23.9464
0.260000,23.4129
0.263333,23.4461
0.266667,19.1569
0.270000,21.9841
0.273333,22.6517
0.276667,20.0493
0.280000,21.1557
0.283333,21.5833
0.286667,21.5905
0.290000,24.4798
0.293333,21.6482
0.296667,20.8610
0.300000,17.9666
0.303333,17.2474
0.306667,16.2122
0.310000,18.6318
0.313333,18.6517
0.316667,16.0724
0.320000,17.8443
0.323333,15.5629
0.326667,14.6840
0.330000,12.6482
0.333333,13.5075
0.336667,11.8639
0.340000,11.3333
