Distance_(inches),Gray_Value
0.000000,22.0000
0.003333,25.9728
0.006667,28.0252
0.010000,27.2568
0.013333,30.1445
0.016667,29.7245
0.020000,30.0937
0.023333,26.3573
0.026667,25.0985
0.030000,26.7653
0.033333,26.0372
0.036667,26.3427
0.040000,26.6470
0.043333,25.4130
0.046667,27.3273
0.050000,25.8016
0.053333,27.6148
0.056667,27.2298
0.060000,26.8044
0.063333,26.4669
0.066667,28.3769
0.070000,31.9730
0.073333,33.8529
0.076667,33.8572
0.080000,31.6169
0.083333,30.5888
0.086667,31.0799
0.090000,31.0995
0.093333,29.9616
0.096667,28.6132
0.100000,32.9901
0.103333,35.8533
0.106667,29.8496
0.110000,30.3380
0.113333,30.4561
0.116667,26.0651
0.120000,24.3808
0.123333,23.4412
0.126667,22.4298
0.130000,21.9861
0.133333,22.0972
0.136667,24.3944
0.140000,23.1406
0.143333,21.6261
0.146667,23.3589
0.150000,23.4319
0.153333,20.3612
0.156667,19.1502
0.160000,18.0329
0.163333,19.8404
0.166667,20.1842
0.170000,18.6263
0.173333,17.9329
0.176667,19.5479
0.180000,18.3615
0.183333,19.5979
0.186667,20.4205
0.190000,21.7355
0.193333,19.4085
0.196667,19.9218
0.200000,21.1319
0.203333,20.8978
0.206667,20.4571
0.210000,16.6345
0.213333,17.9339
0.216667,19.4991
0.220000,18.3370
0.223333,17.0161
0.226667,15.8959
0.230000,13.0357
0.233333,14.9394
0.236667,16.3333
