Distance_(inches),Gray_Value
0.000000,30.6667
0.003333,32.1451
0.006667,31.7066
0.010000,32.9153
0.013333,32.6547
0.016667,32.4681
0.020000,33.8223
0.023333,35.3781
0.026667,34.4949
0.030000,32.9394
0.033333,32.3333
0.036667,32.7500
0.040000,33.1047
0.043333,31.9327
0.046667,29.8701
0.050000,31.4428
0.053333,31.6263
0.056667,32.9601
0.060000,33.7645
0.063333,35.9438
0.066667,36.5914
0.070000,38.2052
0.073333,36.3889
0.076667,33.9816
0.080000,34.3857
0.083333,34.4371
0.086667,33.8292
0.090000,32.3919
0.093333,31.0707
0.096667,34.4562
0.100000,36.5744
0.103333,36.1648
0.106667,36.7879
0.110000,35.7500
0.113333,36.3815
0.116667,35.8528
0.120000,34.1928
0.123333,34.7955
0.126667,35.6038
0.130000,35.7101
0.133333,36.5546
0.136667,36.4382
0.140000,36.6598
0.143333,36.2084
0.146667,36.3333
0.150000,35.6384
0.153333,37.8085
0.156667,35.5351
0.160000,38.7576
0.163333,39.6667
0.166667,37.3632
0.170000,35.7624
0.173333,34.9219
0.176667,36.3480
0.180000,35.8030
0.183333,32.8056
0.186667,35.2388
0.190000,33.8836
0.193333,30.4302
0.196667,30.9157
0.200000,31.1625
0.203333,31.7996
0.206667,33.1093
0.210000,33.1364
0.213333,31.9109
0.216667,32.3219
0.220000,34.3333
0.223333,31.5631
0.226667,30.9421
0.230000,30.7390
0.233333,32.3678
0.236667,33.4066
0.240000,31.1212
0.243333,29.0496
0.246667,28.3434
0.250000,28.4215
0.253333,28.7355
0.256667,28.0000
0.260000,28.9174
0.263333,28.9394
0.266667,27.2424
0.270000,28.6026
0.273333,26.2525
0.276667,27.7475
0.280000,26.3554
0.283333,25.9201
0.286667,23.9679
0.290000,24.6067
0.293333,24.2222
0.296667,26.2286
0.300000,27.0000
0.303333,26.4456
0.306667,23.7677
0.310000,25.1818
0.313333,29.3737
0.316667,28.1919
0.320000,25.5868
0.323333,23.8457
0.326667,26.9174
0.330000,29.0000
0.333333,27.7658
0.336667,27.2445
0.340000,24.6584
0.343333,26.0911
0.346667,25.3333
0.350000,25.4848
0.353333,25.6180
0.356667,26.1621
0.360000,28.0248
0.363333,26.9867
0.366667,28.2222
0.370000,27.0303
0.373333,26.0955
0.376667,26.6981
0.380000,25.5193
0.383333,26.1552
0.386667,25.0716
0.390000,25.8361
0.393333,24.8007
0.396667,25.6341
0.400000,25.1818
0.403333,23.5278
0.406667,25.2392
0.410000,26.8209
0.413333,25.5078
0.416667,25.2668
0.420000,25.1267
0.423333,25.0016
0.426667,21.9816
0.430000,23.4945
0.433333,23.3131
0.436667,23.0365
0.440000,27.0000
