Distance_(inches),Gray_Value
0.000000,22.0000
0.003333,24.1354
0.006667,26.2708
0.010000,29.5736
0.013333,29.0729
0.016667,28.2910
0.020000,29.1042
0.023333,30.6146
0.026667,30.4583
0.030000,29.0684
0.033333,29.8073
0.036667,29.5208
0.040000,30.5521
0.043333,29.7292
0.046667,33.1016
0.050000,29.7129
0.053333,33.1667
0.056667,33.7396
0.060000,32.5026
0.063333,32.9681
0.066667,33.4792
0.070000,32.6263
0.073333,32.3333
0.076667,32.3333
0.080000,32.5417
0.083333,31.7246
0.086667,31.3568
0.090000,31.3438
0.093333,30.5729
0.096667,32.2279
0.100000,36.3411
0.103333,32.9062
0.106667,32.3333
0.110000,34.6120
0.113333,36.1510
0.116667,33.4147
0.120000,34.3646
0.123333,33.8307
0.126667,32.1016
0.130000,33.1341
0.133333,35.5000
0.136667,35.5970
0.140000,33.0755
0.143333,33.0592
0.146667,34.0729
0.150000,31.0410
0.153333,33.4792
0.156667,31.9876
0.160000,30.8333
0.163333,28.3704
0.166667,28.4219
0.170000,28.8431
0.173333,25.7708
0.176667,26.3229
0.180000,27.4167
0.183333,26.4017
0.186667,26.2083
0.190000,24.7767
0.193333,25.2943
0.196667,25.6680
0.200000,25.0208
0.203333,25.0632
0.206667,23.7969
0.210000,25.7533
0.213333,23.6667
0.216667,22.5924
0.220000,22.9245
0.223333,22.2793
0.226667,24.0312
0.230000,22.9896
0.233333,22.0260
0.236667,22.1204
0.240000,23.2500
0.243333,22.6855
0.246667,20.5547
0.250000,21.8633
0.253333,22.0000
0.256667,22.1270
0.260000,24.4349
0.263333,24.7246
0.266667,22.8333
0.270000,22.0163
0.273333,22.2344
0.276667,22.8008
0.280000,22.9896
0.283333,22.4069
0.286667,20.9583
0.290000,21.2708
0.293333,21.5000
0.296667,19.3288
0.300000,18.9115
0.303333,20.1283
0.306667,19.6562
0.310000,21.2402
0.313333,18.4948
0.316667,17.6087
0.320000,20.3333
