Distance_(inches),Gray_Value
0.000000,10.6667
0.003333,10.7702
0.006667,10.0980
0.010000,11.3764
0.013333,10.9950
0.016667,13.0306
0.020000,14.6893
0.023333,15.5102
0.026667,15.3574
0.030000,17.5199
0.033333,17.5867
0.036667,18.4756
0.040000,19.0973
0.043333,16.4136
0.046667,13.7075
0.050000,14.9685
0.053333,16.9445
0.056667,15.8146
0.060000,15.0766
0.063333,14.8518
0.066667,14.9034
0.070000,18.2619
0.073333,19.3333
0.076667,17.5714
0.080000,18.8877
0.083333,23.1771
0.086667,23.1399
0.090000,19.5460
0.093333,18.1837
0.096667,19.4676
0.100000,16.4139
0.103333,17.7818
0.106667,18.2806
0.110000,21.7034
0.113333,22.2500
0.116667,24.2568
0.120000,21.8117
0.123333,20.2788
0.126667,18.5766
0.130000,22.2189
0.133333,19.4372
0.136667,19.3065
0.140000,16.6327
0.143333,16.8889
0.146667,16.7187
0.150000,17.4799
0.153333,17.3063
0.156667,19.3528
0.160000,17.1545
0.163333,15.7500
0.166667,16.2845
0.170000,16.1804
0.173333,14.2631
0.176667,15.5110
0.180000,13.6113
0.183333,10.7275
0.186667,11.8231
0.190000,13.3197
0.193333,15.7171
0.196667,18.1876
0.200000,15.9636
0.203333,14.4049
0.206667,16.8240
0.210000,14.9099
0.213333,14.0215
0.216667,12.6912
0.220000,10.3542
0.223333,12.2416
0.226667,14.1485
0.230000,14.2973
0.233333,14.7823
0.236667,14.8417
0.240000,14.1344
0.243333,16.9562
0.246667,15.4924
0.250000,17.4811
0.253333,15.9636
0.256667,17.4762
0.260000,18.5970
0.263333,21.9464
0.266667,14.1878
0.270000,15.6624
0.273333,16.5242
0.276667,14.8677
0.280000,15.8571
0.283333,17.7653
0.286667,14.3381
0.290000,14.9212
0.293333,16.8353
0.296667,14.9457
0.300000,13.4586
0.303333,14.3537
0.306667,14.6303
0.310000,16.7360
0.313333,17.0458
0.316667,13.1542
0.320000,16.7619
0.323333,17.7143
0.326667,14.0000
