"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000223663.2",4.66993964004762,-0.00944517270600538,0.124276449941333,0.344159549990099,NA
"ENSG00000221978.11",1043.39992890118,0.0211774617506454,0.0857802697094095,0.735795894675314,0.92276830441284
"ENSG00000224870.6",143.891739012622,-0.00200260537109728,0.114363102674052,0.962345437876586,0.988358934197946
"ENSG00000242485.5",481.016425255769,0.272640929147621,0.208479505874618,0.0143836898393593,0.140789134845315
"ENSG00000272455.1",138.763420466958,-0.0289392824839702,0.12110534820114,0.472430868674497,0.79669775935069
"ENSG00000225285.1",13.4271919143652,-0.00761657405784786,0.123206427169336,0.662551476325179,NA
"ENSG00000179403.11",77.0819650586654,-0.127422716587896,0.224057266780698,0.0160738667756927,0.150233331247049
"ENSG00000215915.9",14.506091387196,-0.0107004597106866,0.12349970998147,0.546922524689953,NA
"ENSG00000160072.19",799.857471652156,-0.0402129824108574,0.0934517747491899,0.526650802821388,0.830876300978218
"ENSG00000284740.1",23.29413269409,0.0206099263390525,0.124464454543772,0.368585976444856,NA
"ENSG00000197785.13",365.35179802101,-0.173445749157685,0.18331525980302,0.0461935274472664,0.276171917820203
"ENSG00000205090.8",11.8277477233576,0.0134471935808311,0.124122541442312,0.414226803007922,NA
"ENSG00000160075.11",1940.81591172953,-0.0643450100613814,0.0830418224869716,0.310219777182989,0.677409008431209
"ENSG00000215014.5",31.5053891049988,-0.000559523472794897,0.121383270639794,0.982710843623602,NA
"ENSG00000228594.3",5.93280822545801,-0.0180544600234062,0.125671819623406,0.0942828839736703,NA
"ENSG00000272106.1",29.5477444509955,-0.0147051833311791,0.122813758080766,0.549481811813426,NA
"ENSG00000197530.12",131.723029956085,0.03713674141811,0.121196310537638,0.413377468845711,0.75395447449462
"ENSG00000248333.8",985.526956780686,0.00566065676825161,0.0857386248803904,0.928232487259766,0.979263381980242
"ENSG00000272004.1",7.84848903636039,-0.000829178463322196,0.123450120915647,0.946369035096966,NA
"ENSG00000189339.11",707.914954108278,-0.0535752210597942,0.106388684628435,0.397977834466246,0.742961382499713
"ENSG00000215790.7",97.4192222407442,-0.0352184975892339,0.122788322143744,0.396650296177235,0.742317560989223
"ENSG00000008130.15",1102.05321887684,0.0428455105027573,0.0879278649137508,0.490703744565787,0.807724127940208
"ENSG00000078369.17",11775.0809879432,0.023625428819234,0.0614246703115854,0.608679208978794,0.869483693181943
"ENSG00000231050.1",6.63233721465305,-0.00711061240523703,0.123824638292067,0.560467195446367,NA
"ENSG00000169885.9",7.21346400067658,0.00365568769801925,0.123512221934525,0.783160590905978,NA
"ENSG00000178821.12",10.027166022557,0.0074060081081284,0.12356095939062,0.619559798499571,NA
"ENSG00000142609.18",157.195150111174,0.00797142665233392,0.112707285222651,0.868431494273691,0.962593116948645
"ENSG00000187730.8",35.190588569804,-0.0116642122243046,0.12165550747622,0.670047226570602,NA
"ENSG00000067606.16",2104.04991549699,-0.125238717961615,0.0892615396469082,0.0666597474250015,0.333740536620612
"ENSG00000162585.16",211.172758459668,-0.00833592994185285,0.111228715224126,0.865634663304186,0.961966108182101
"ENSG00000234396.3",7.18208033443357,-0.0114714591369086,0.12429458190466,0.362069385900211,NA
