"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"bin_25501",622.878240178557,-0.485032622855949,0.220953239958652,0.00236882867893083,0.0207967356413221
"bin_2915",596.870530319513,-0.491691343961588,0.224020367723642,0.00237008939233729,0.0208016092216421
"bin_12377",512.775612897658,-0.514818041249118,0.238529444925069,0.00237538290950284,0.0208418641532897
"bin_15203",2037.51396456472,0.216728171580198,0.0781589114408485,0.0023763352159318,0.0208429315086079
"bin_10022",745.011831186021,-0.306003089058099,0.119706440773682,0.0023769185486225,0.0208429315086079
"bin_8008",1457.21266777612,0.183500959913661,0.0645397410978136,0.00237809292466904,0.0208470286982361
"bin_15701",605.186295160114,-0.455387377276255,0.201208900904119,0.00238027893611072,0.0208599890949703
"bin_2594",515.891614917022,-0.590145310807439,0.287518815146067,0.00238181026239421,0.0208672060462537
"bin_23594",576.850575933986,-0.587577073720613,0.285691588051731,0.00238287037503867,0.020867388434834
"bin_22520",787.007348972953,-0.307595801299825,0.120547496987676,0.00238394845760217,0.020867388434834
"bin_8192",811.187028070514,-0.267383694709687,0.100856935880196,0.00238395455542623,0.020867388434834
"bin_2100",1498.0329824297,0.206709292847301,0.0739980460796004,0.00238870744567065,0.0209027854573513
"bin_18166",777.838997188624,-0.285145073788039,0.109402765856938,0.00239194146021429,0.0209128990781587
"bin_10668",609.379598306383,-0.391107053704186,0.164900921067263,0.00239239473285087,0.0209128990781587
"bin_5003",694.219856605516,-0.341014595072556,0.137616845772696,0.00239301632857933,0.0209128990781587
"bin_26726",594.491468726456,-0.470513664303939,0.211509978179093,0.00239341066256417,0.0209128990781587
"bin_27778",595.151426016531,-0.389617431562218,0.163421507635406,0.00239403229560009,0.0209128990781587
"bin_3194",966.01594008968,-0.201968410617037,0.0720521395204464,0.00239411941212257,0.0209128990781587
"bin_27491",616.890331736847,-0.545694727060522,0.258726725910288,0.00239583196762623,0.0209216594305654
"bin_23513",620.057754317706,-0.459155084899275,0.205638298803439,0.00239821942191348,0.0209283786830166
"bin_5386",699.663525729664,-0.397639330587165,0.168637158862844,0.00239911074493565,0.0209283786830166
"bin_2882",657.238087930944,-0.415723843063941,0.179056193398409,0.0023994060446112,0.0209283786830166
"bin_25336",590.424273270832,-0.480578882439152,0.218939447062459,0.0023997356331808,0.0209283786830166
"bin_1931",586.618815771457,-0.5204199947508,0.243040741327849,0.00240075719884203,0.0209283786830166
"bin_23847",571.897289637706,-0.448044074336838,0.19917761419185,0.00240086078172254,0.0209283786830166
"bin_26956",642.076307542386,-0.362070337146619,0.148930519486252,0.00240340014242464,0.0209294825023648
"bin_9182",776.186006092399,-0.351288283481077,0.143184278837922,0.00240367770200006,0.0209294825023648
"bin_24578",505.251014529005,-0.64451684969372,0.324580443526159,0.00240396713210834,0.0209294825023648
"bin_10689",529.246626450301,-0.533502256269311,0.251066614318478,0.00240445817786776,0.0209294825023648
"bin_16759",525.780096444885,-0.510166266940788,0.236298369130065,0.00240481700121633,0.0209294825023648
"bin_10987",608.673010850841,-0.515674685643192,0.239776265215342,0.00240524699698151,0.0209294825023648
"bin_16919",707.406581744403,-0.40805078719045,0.174723188454839,0.00240839583250729,0.0209506985949093
"bin_8619",747.78855278473,-0.287870261376547,0.110842740760937,0.00240967913804493,0.0209556786633341
"bin_24928",470.961080738024,-0.659667004768505,0.33649223287845,0.00241421560259983,0.0209848437689203
"bin_28526",692.216814586091,-0.366690838070666,0.151389489684156,0.00241445643174172,0.0209848437689203
"bin_16417",597.12883629275,-0.485046296978116,0.221868931912954,0.00241580614511923,0.0209903863731978
"bin_17676",734.147177886275,-0.344359959167849,0.139582486386532,0.00241672646694002,0.0209921959257097
"bin_23496",520.76980516321,-0.633884600847018,0.317779662451023,0.00241858767112,0.0210021747075961
"bin_19122",711.232405405506,-0.411064539333657,0.176606935914712,0.0024210138988276,0.021017052635847
"bin_21054",700.460710993293,-0.34365106456579,0.13931587716259,0.00242391704075637,0.0210360607237382
"bin_25917",937.118623659246,-0.351948507043423,0.143887258332641,0.00242464893218837,0.0210362198851811
"bin_21191",719.632725856343,-0.370937813651668,0.154151470145513,0.00242578438772793,0.0210393740205162
"bin_26944",480.142926389688,-0.698154388177024,0.362305152754433,0.00242643979748839,0.0210393740205162
"bin_15178",2135.93519782232,0.197100490566588,0.070161371178914,0.00242899892424605,0.0210511029489008
"bin_29802",343.856201797967,-0.370209345595813,0.153619623799653,0.00243045964540874,0.0210511029489008
"bin_11139",554.581578751952,-0.601367979917058,0.29603556634723,0.00243053068724533,0.0210511029489008
"bin_13824",1340.67657994445,0.177557395271853,0.0623282964624237,0.00243096540595039,0.0210511029489008
"bin_12003",681.040640502267,-0.44392000755761,0.195424351664019,0.00243154916653785,0.0210511029489008
"bin_18033",735.599185443148,-0.626015015521307,0.312711122454796,0.00243207681706714,0.0210511029489008
"bin_23733",556.312133904612,-0.543393375302603,0.258090449139912,0.00243705552945445,0.0210880053019802
"bin_8406",624.037266924764,-0.492620186173237,0.225998456161846,0.00243900308097644,0.0210986648562988
"bin_14191",705.830053387823,-0.373404010905707,0.155819206653617,0.00244013407264017,0.0211022565548562
"bin_20442",865.83248835454,-0.319185429169516,0.126673774372626,0.00244187421869609,0.0211083171570577
"bin_4671",1494.23341755489,0.163280826255081,0.0567401417677125,0.0024422668777424,0.0211083171570577
"bin_24574",530.44787198684,-0.646868176648381,0.327567388558639,0.00244438941219394,0.0211126355381714
"bin_10687",764.707028139837,-0.377379080920319,0.157822510946696,0.00244478937747138,0.0211126355381714
"bin_25968",601.775909868776,-0.508388672921291,0.235956509744415,0.00244491495292959,0.0211126355381714
"bin_16640",626.363690324024,-0.439735486195748,0.19382930464653,0.00245033199944486,0.0211459790730084
"bin_16037",1448.67195955196,0.200274093975816,0.0715529212860875,0.002450664448106,0.0211459790730084
"bin_15998",1139.156664235,0.296782225918435,0.115344123487633,0.00245092807206234,0.0211459790730084
"bin_7673",589.545542188704,-0.499936530854707,0.230258189784241,0.00245202412215977,0.021149246092859
"bin_28649",2114.82079135436,0.325208958310276,0.129635453898995,0.00245389936351308,0.0211548077499223
"bin_19393",709.291358606493,-0.425393163009205,0.185474574293481,0.00245458441293867,0.0211548077499223
"bin_26120",584.346551634105,-0.457908363965863,0.205389585283613,0.0024548216584405,0.0211548077499223
"bin_24007",911.475439306623,-0.196474482503143,0.0700185365508459,0.00245673150977475,0.0211650793803827
"bin_29038",387.883607940809,-0.265792892111227,0.100509951859618,0.00245908461850588,0.0211791626170529
"bin_12551",742.975451182017,-0.342113151910945,0.138847596442099,0.00246139796589185,0.021192895278171
