Distance_(inches),Gray_Value
0.000000,56.6667
0.003333,58.5367
0.006667,59.4356
0.010000,60.4847
0.013333,60.3539
0.016667,59.3832
0.020000,57.4734
0.023333,54.5902
0.026667,52.9359
0.030000,52.2253
0.033333,51.1337
0.036667,49.3045
0.040000,48.3071
0.043333,48.1990
0.046667,48.2983
0.050000,47.7083
0.053333,45.6980
0.056667,41.7499
0.060000,38.6755
0.063333,38.3097
0.066667,39.9967
0.070000,41.7195
0.073333,42.1655
0.076667,42.9878
0.080000,43.9247
0.083333,45.6929
0.086667,47.8223
0.090000,48.4896
0.093333,48.6240
0.096667,48.3430
0.100000,47.2722
0.103333,47.4443
0.106667,50.3878
0.110000,54.5331
0.113333,58.8172
0.116667,63.2540
0.120000,67.8556
0.123333,73.2706
0.126667,73.9983
0.130000,72.1864
0.133333,68.1141
0.136667,62.2819
0.140000,56.7137
0.143333,51.8008
0.146667,48.1363
0.150000,45.2131
0.153333,42.7432
0.156667,42.6850
0.160000,45.3395
0.163333,49.1828
0.166667,52.6163
0.170000,54.1436
0.173333,52.6499
0.176667,47.0081
0.180000,41.9625
0.183333,40.0237
0.186667,41.5487
0.190000,44.3973
0.193333,47.7626
0.196667,50.2312
0.200000,50.6865
0.203333,48.7037
0.206667,44.6487
0.210000,40.2329
0.213333,37.6886
0.216667,37.4020
0.220000,38.4337
0.223333,40.4949
0.226667,43.5039
0.230000,46.9341
0.233333,49.5482
0.236667,54.2870
0.240000,61.9631
0.243333,68.1703
0.246667,67.3782
0.250000,62.4791
0.253333,56.5572
0.256667,52.5190
0.260000,53.1348
0.263333,55.9396
0.266667,56.9946
0.270000,56.1081
0.273333,54.9330
0.276667,52.5357
0.280000,48.7912
0.283333,46.7717
0.286667,47.7338
0.290000,49.8235
0.293333,50.1461
0.296667,50.5208
0.300000,51.1444
0.303333,50.2756
0.306667,47.4559
0.310000,45.4042
0.313333,44.3358
0.316667,43.1571
0.320000,41.6337
0.323333,40.7679
0.326667,41.6798
0.330000,42.2764
0.333333,41.1578
0.336667,38.2300
0.340000,33.5134
0.343333,29.2187
0.346667,25.9453
0.350000,24.4041
0.353333,24.1607
0.356667,25.1816
0.360000,27.0389
0.363333,27.4766
0.366667,25.2808
0.370000,22.9710
0.373333,21.2523
0.376667,21.0000
0.380000,21.0000
0.383333,21.0000
0.386667,21.0000
0.390000,21.0000
0.393333,21.0000
0.396667,21.0000
0.400000,21.0000
0.403333,21.0000
0.406667,21.0000
0.410000,21.0000
0.413333,21.0000
0.416667,21.0000
0.420000,21.0362
0.423333,21.3333
