Distance_(inches),Gray_Value
0.000000,52.3333
0.003333,53.3024
0.006667,52.7922
0.010000,48.3706
0.013333,39.3811
0.016667,29.6059
0.020000,21.9392
0.023333,19.1723
0.026667,21.7689
0.030000,25.0856
0.033333,28.3611
0.036667,33.4477
0.040000,38.2600
0.043333,39.7932
0.046667,34.3367
0.050000,31.5417
0.053333,33.0978
0.056667,35.9667
0.060000,36.3500
0.063333,33.7371
0.066667,31.3611
0.070000,30.3690
0.073333,30.6944
0.076667,33.6885
0.080000,37.3200
0.083333,40.4184
0.086667,41.4147
0.090000,41.9408
0.093333,41.8944
0.096667,41.2203
0.100000,40.5833
0.103333,39.5217
0.106667,38.3778
0.110000,37.9802
0.113333,36.9914
0.116667,36.2205
0.120000,35.2900
0.123333,36.2592
0.126667,38.7281
0.130000,42.0606
0.133333,43.1111
0.136667,41.4564
0.140000,38.6483
0.143333,39.0731
0.146667,41.9189
0.150000,44.5990
0.153333,46.3397
0.156667,46.7183
0.160000,44.2533
0.163333,41.9738
0.166667,41.5486
0.170000,43.2385
0.173333,42.9367
0.176667,42.1667
0.180000,39.8850
0.183333,38.5781
0.186667,37.3733
0.190000,35.4698
0.193333,31.7297
0.196667,25.6560
0.200000,20.2500
0.203333,17.1903
0.206667,15.9669
0.210000,15.3877
0.213333,14.8222
0.216667,14.3594
0.220000,12.9142
0.223333,11.4674
0.226667,9.5367
0.230000,8.4690
0.233333,9.5972
0.236667,12.5361
0.240000,16.1333
0.243333,17.7107
0.246667,17.0414
0.250000,17.8854
0.253333,20.1522
0.256667,22.3171
0.260000,23.0558
0.263333,23.8500
0.266667,24.2222
0.270000,22.8606
0.273333,21.0331
0.276667,17.7361
0.280000,14.1067
0.283333,11.0677
0.286667,9.9189
0.290000,9.3452
0.293333,9.9067
0.296667,10.4837
0.300000,10.6458
0.303333,11.4051
0.306667,10.9378
0.310000,9.4412
0.313333,7.1650
0.316667,6.3368
0.320000,6.5200
0.323333,7.2389
0.326667,8.5778
0.330000,8.5310
0.333333,8.4167
0.336667,8.4083
0.340000,8.0817
0.343333,8.0738
0.346667,8.1333
0.350000,9.3438
0.353333,11.8444
0.356667,15.6385
0.360000,18.4067
0.363333,20.9843
0.366667,23.5347
0.370000,24.9940
0.373333,24.3244
0.376667,23.2060
0.380000,22.1333
0.383333,21.2917
0.386667,20.6811
0.390000,19.0956
0.393333,16.4869
0.396667,13.9129
0.400000,11.6667
