Distance_(inches),Gray_Value
0.000000,24.0000
0.003333,27.8377
0.006667,29.0420
0.010000,27.7178
0.013333,28.2291
0.016667,30.7612
0.020000,36.5438
0.023333,42.4532
0.026667,45.4957
0.030000,38.5159
0.033333,30.4493
0.036667,23.5000
0.040000,19.0328
0.043333,17.4012
0.046667,16.6265
0.050000,16.6181
0.053333,16.7251
0.056667,16.5625
0.060000,17.7056
0.063333,20.7855
0.066667,26.2899
0.070000,33.3353
0.073333,38.9275
0.076667,39.6800
0.080000,38.3149
0.083333,36.1701
0.086667,33.5095
0.090000,30.0106
0.093333,27.3519
0.096667,26.3585
0.100000,27.3390
0.103333,28.5749
0.106667,30.0663
0.110000,29.7884
0.113333,27.9890
0.116667,25.4638
0.120000,24.6493
0.123333,24.9733
0.126667,24.7122
0.130000,21.8000
0.133333,18.7253
0.136667,18.1331
0.140000,19.7130
0.143333,21.9681
0.146667,23.5800
0.150000,25.5633
0.153333,25.3600
0.156667,22.7939
0.160000,20.5579
0.163333,19.6617
0.166667,19.3768
0.170000,21.1707
0.173333,26.4141
0.176667,32.0898
0.180000,37.3536
0.183333,39.5551
0.186667,39.3177
0.190000,36.6947
0.193333,33.1382
0.196667,27.9107
0.200000,20.9212
0.203333,15.3604
0.206667,12.0552
0.210000,10.3562
0.213333,10.2519
0.216667,11.0006
0.220000,11.9594
0.223333,12.6130
0.226667,12.9388
0.230000,13.6533
0.233333,14.4140
0.236667,15.6084
0.240000,17.7507
0.243333,21.0899
0.246667,26.3908
0.250000,30.8412
0.253333,33.0448
0.256667,29.6748
0.260000,23.7511
0.263333,17.0773
0.266667,13.4197
0.270000,12.8609
0.273333,13.6719
0.276667,13.9021
0.280000,13.7266
0.283333,13.2086
0.286667,12.7030
0.290000,12.3933
0.293333,12.4367
0.296667,13.2810
0.300000,14.0876
0.303333,14.6732
0.306667,16.2400
0.310000,18.6782
0.313333,21.4976
0.316667,21.0977
0.320000,17.0233
0.323333,12.8906
0.326667,10.4946
0.330000,12.8364
0.333333,15.5652
0.336667,18.8911
0.340000,21.1935
0.343333,22.8301
0.346667,21.2803
0.350000,19.1008
0.353333,17.0849
0.356667,16.2404
0.360000,15.2483
0.363333,14.6461
0.366667,14.1613
0.370000,15.8988
0.373333,20.1315
0.376667,23.9898
0.380000,25.5532
0.383333,24.3333
