Distance_(inches),Gray_Value
0.000000,68.0000
0.003333,68.9883
0.006667,65.5177
0.010000,59.5184
0.013333,52.1781
0.016667,45.4808
0.020000,42.7216
0.023333,42.5966
0.026667,43.2309
0.030000,40.9000
0.033333,40.9433
0.036667,43.3543
0.040000,43.9819
0.043333,46.2678
0.046667,51.8579
0.050000,55.6558
0.053333,57.7749
0.056667,57.3271
0.060000,55.8707
0.063333,56.1014
0.066667,55.7467
0.070000,53.5232
0.073333,50.9095
0.076667,49.7467
0.080000,50.8256
0.083333,52.7917
0.086667,54.9539
0.090000,57.7712
0.093333,61.9115
0.096667,64.7564
0.100000,63.5100
0.103333,58.8951
0.106667,53.1717
0.110000,48.7936
0.113333,47.0649
0.116667,44.7717
0.120000,41.2923
0.123333,38.5645
0.126667,38.1504
0.130000,39.2076
0.133333,42.8800
0.136667,47.7585
0.140000,47.6800
0.143333,41.9745
0.146667,35.0613
0.150000,29.8758
0.153333,26.7296
0.156667,23.8571
0.160000,20.3701
0.163333,17.3556
0.166667,14.5833
0.170000,12.0739
0.173333,10.6245
0.176667,9.6867
0.180000,8.6924
0.183333,7.0283
0.186667,5.0800
0.190000,3.8778
0.193333,4.1808
0.196667,5.5067
0.200000,7.1867
0.203333,9.5100
0.206667,10.9933
0.210000,10.9385
0.213333,10.8501
0.216667,12.2442
0.220000,14.0052
0.223333,12.9167
0.226667,9.3333
0.230000,6.1158
0.233333,4.1233
0.236667,3.7129
0.240000,3.9285
0.243333,4.4667
0.246667,4.2405
0.250000,3.8542
0.253333,4.2741
0.256667,4.6633
0.260000,3.2133
0.263333,1.8266
0.266667,1.8533
0.270000,3.0542
0.273333,5.1303
0.276667,7.5542
0.280000,10.5285
0.283333,12.2775
0.286667,12.1755
0.290000,12.2791
0.293333,12.2352
0.296667,12.7200
0.300000,13.0300
0.303333,11.7441
0.306667,8.0245
0.310000,5.0611
0.313333,4.0208
0.316667,3.9808
0.320000,4.4533
0.323333,4.3249
0.326667,3.7777
0.330000,3.6767
0.333333,4.6667
