Distance_(inches),Gray_Value
0.000000,48.3333
0.003333,47.2780
0.006667,44.5928
0.010000,43.0715
0.013333,45.1246
0.016667,49.4371
0.020000,51.4279
0.023333,51.9839
0.026667,51.9227
0.030000,51.1580
0.033333,49.1742
0.036667,47.4348
0.040000,44.6182
0.043333,40.1730
0.046667,34.8258
0.050000,31.0323
0.053333,29.2630
0.056667,29.3333
0.060000,32.3645
0.063333,34.2364
0.066667,34.2999
0.070000,32.9712
0.073333,34.8743
0.076667,40.5352
0.080000,46.1730
0.083333,50.1684
0.086667,50.1684
0.090000,46.9965
0.093333,43.5779
0.096667,41.2076
0.100000,40.4268
0.103333,38.8927
0.106667,37.9654
0.110000,37.9539
0.113333,39.0000
0.116667,39.7024
0.120000,40.6597
0.123333,41.3391
0.126667,40.4164
0.130000,37.3056
0.133333,33.5156
0.136667,31.4291
0.140000,31.2618
0.143333,31.6540
0.146667,30.8362
0.150000,28.6309
0.153333,25.0784
0.156667,22.8120
0.160000,22.0173
0.163333,22.1776
0.166667,21.9008
0.170000,20.6667
0.173333,20.3645
0.176667,21.0519
0.180000,23.1938
0.183333,25.7970
0.186667,28.0081
0.190000,30.3172
0.193333,32.5975
0.196667,33.5167
0.200000,32.0657
0.203333,31.7520
0.206667,32.5260
0.210000,33.0727
0.213333,33.1015
0.216667,33.5433
0.220000,34.6528
0.223333,36.8143
0.226667,39.0000
0.230000,41.6655
0.233333,42.8362
0.236667,44.4279
0.240000,46.5675
0.243333,49.8489
0.246667,53.6990
0.250000,57.9631
0.253333,60.7174
0.256667,60.9527
0.260000,60.1073
0.263333,58.0657
0.266667,54.5548
0.270000,50.6390
0.273333,48.1730
0.276667,49.0438
0.280000,52.4360
0.283333,57.0000
0.286667,64.6667
0.290000,71.7612
0.293333,74.4717
0.296667,71.2238
0.300000,69.2514
0.303333,68.9089
0.306667,68.6436
0.310000,69.0508
0.313333,70.9527
0.316667,71.1488
0.320000,68.4291
0.323333,64.7451
0.326667,61.6978
0.330000,58.7047
0.333333,57.3760
0.336667,58.3933
0.340000,60.6667
0.343333,61.1719
0.346667,60.4002
0.350000,57.9550
0.353333,53.5917
0.356667,48.6171
0.360000,44.9666
0.363333,43.9712
0.366667,44.5352
0.370000,44.9666
0.373333,45.0035
0.376667,45.0023
0.380000,45.5744
0.383333,44.2434
0.386667,40.5744
0.390000,34.4452
0.393333,27.6125
0.396667,20.6667
