Distance_(inches),Gray_Value
0.000000,57.3333
0.003333,59.9579
0.006667,63.9576
0.010000,64.1525
0.013333,62.9542
0.016667,58.9904
0.020000,51.6180
0.023333,45.3253
0.026667,40.8545
0.030000,37.7269
0.033333,36.9091
0.036667,38.2533
0.040000,41.2480
0.043333,42.0264
0.046667,41.1689
0.050000,38.8636
0.053333,36.3938
0.056667,35.2304
0.060000,35.1455
0.063333,34.8758
0.066667,35.2672
0.070000,34.7575
0.073333,34.1067
0.076667,33.3860
0.080000,32.8196
0.083333,32.2466
0.086667,32.6312
0.090000,33.5000
0.093333,34.0022
0.096667,33.0407
0.100000,31.5675
0.103333,31.9078
0.106667,33.1273
0.110000,33.4733
0.113333,33.5061
0.116667,32.5758
0.120000,30.9852
0.123333,27.6269
0.126667,24.3175
0.130000,22.6857
0.133333,22.1102
0.136667,21.9290
0.140000,21.7814
0.143333,22.5599
0.146667,24.9067
0.150000,26.8085
0.153333,29.2136
0.156667,31.8369
0.160000,33.8424
0.163333,34.7718
0.166667,34.5317
0.170000,34.7282
0.173333,35.0258
0.176667,34.4998
0.180000,32.9909
0.183333,31.5000
0.186667,30.6940
0.190000,30.2273
0.193333,30.5030
0.196667,30.7818
0.200000,29.6226
0.203333,26.2687
0.206667,23.0599
0.210000,21.1909
0.213333,20.7986
0.216667,21.1157
0.220000,22.3867
0.223333,24.1951
0.226667,25.8543
0.230000,27.7650
0.233333,28.7052
0.236667,28.3517
0.240000,26.5250
0.243333,26.3418
0.246667,28.0303
0.250000,33.3333
0.253333,39.7091
0.256667,46.0067
0.260000,50.0993
0.263333,50.9230
0.266667,47.1928
0.270000,41.7463
0.273333,38.3485
0.276667,37.4576
0.280000,36.0658
0.283333,33.4738
0.286667,31.3711
0.290000,31.7639
0.293333,34.6133
0.296667,38.0275
0.300000,40.2342
0.303333,41.0883
0.306667,43.3875
0.310000,44.8886
0.313333,45.2183
0.316667,42.2934
0.320000,37.8216
0.323333,33.4634
0.326667,31.0639
0.330000,31.7200
0.333333,33.3140
0.336667,33.9093
0.340000,32.2899
0.343333,30.0088
0.346667,28.3656
0.350000,29.5193
0.353333,32.3888
0.356667,34.5121
0.360000,35.4249
0.363333,35.2001
0.366667,34.6667
