Distance_(inches),Gray_Value
0.000000,9.6667
0.003333,11.6126
0.006667,13.2793
0.010000,14.0000
0.013333,13.1081
0.016667,13.4054
0.020000,15.4775
0.023333,18.6126
0.026667,20.9820
0.030000,19.2432
0.033333,16.3333
0.036667,14.0000
0.040000,12.6486
0.043333,11.6847
0.046667,12.1351
0.050000,12.1441
0.053333,11.3333
0.056667,10.0000
0.060000,10.6937
0.063333,12.4595
0.066667,13.8378
0.070000,13.4955
0.073333,12.4324
0.076667,12.7568
0.080000,14.3514
0.083333,17.7027
0.086667,22.0360
0.090000,24.2523
0.093333,24.6937
0.096667,24.4685
0.100000,23.9550
0.103333,23.6667
0.106667,23.8018
0.110000,24.2162
0.113333,24.3243
0.116667,23.9910
0.120000,24.1622
0.123333,24.6667
0.126667,22.7297
0.130000,21.5676
0.133333,21.3514
0.136667,20.3514
0.140000,18.6577
0.143333,16.1712
0.146667,14.1892
0.150000,12.6486
0.153333,11.3063
0.156667,10.8108
0.160000,9.9640
0.163333,9.3063
0.166667,8.0721
0.170000,7.7568
0.173333,7.8108
0.176667,8.3333
0.180000,9.3333
0.183333,10.3333
0.186667,12.0000
0.190000,13.2072
0.193333,12.9009
0.196667,11.8559
0.200000,11.1982
0.203333,11.2793
0.206667,12.0270
0.210000,13.4414
0.213333,13.1892
0.216667,13.0901
0.220000,14.0000
0.223333,14.0000
0.226667,12.8378
0.230000,12.0000
0.233333,12.0000
0.236667,11.0811
0.240000,10.0541
0.243333,9.3604
0.246667,8.3333
0.250000,8.6396
0.253333,10.8378
0.256667,13.7658
0.260000,16.5856
0.263333,18.5766
0.266667,19.0450
0.270000,18.5315
0.273333,17.7838
0.276667,16.4865
0.280000,17.1622
0.283333,18.9730
0.286667,19.5766
0.290000,19.2162
0.293333,17.2072
0.296667,15.3874
0.300000,14.1261
0.303333,12.8829
0.306667,12.2793
0.310000,12.2342
0.313333,12.5766
0.316667,13.8739
0.320000,15.1622
0.323333,15.7748
0.326667,16.2613
0.330000,16.3784
0.333333,17.7387
0.336667,19.9189
0.340000,22.1802
0.343333,22.4505
0.346667,22.7117
0.350000,22.4865
0.353333,21.4054
0.356667,20.7748
0.360000,21.5766
0.363333,24.2162
0.366667,27.8018
0.370000,30.6667
