Distance_(inches),Gray_Value
0.000000,49.0000
0.003333,50.3813
0.006667,52.3189
0.010000,53.7795
0.013333,54.2568
0.016667,54.6438
0.020000,56.7912
0.023333,61.4740
0.026667,66.7313
0.030000,69.9692
0.033333,71.1267
0.036667,69.5708
0.040000,64.8946
0.043333,58.5694
0.046667,53.1667
0.050000,46.5681
0.053333,40.0340
0.056667,34.2115
0.060000,30.2181
0.063333,28.5536
0.066667,27.2143
0.070000,26.0625
0.073333,25.3937
0.076667,23.8263
0.080000,21.6973
0.083333,19.6848
0.086667,19.0225
0.090000,18.9544
0.093333,18.5000
0.096667,18.8625
0.100000,19.0285
0.103333,18.6366
0.106667,18.0748
0.110000,17.5715
0.113333,16.2679
0.116667,15.1406
0.120000,14.5272
0.123333,14.6945
0.126667,15.2759
0.130000,16.7830
0.133333,20.2143
0.136667,25.5146
0.140000,31.5833
0.143333,38.3175
0.146667,43.9728
0.150000,47.1581
0.153333,46.8027
0.156667,46.3361
0.160000,44.7619
0.163333,41.4688
0.166667,37.3240
0.170000,34.3620
0.173333,32.3299
0.176667,34.1699
0.180000,38.2547
0.183333,42.5992
0.186667,45.6667
0.190000,47.8882
0.193333,47.9668
0.196667,43.2320
0.200000,38.3282
0.203333,32.9167
0.206667,28.9770
0.210000,27.5938
0.213333,28.9456
0.216667,31.0714
0.220000,33.6905
0.223333,37.2798
0.226667,38.7398
0.230000,36.6051
0.233333,33.6042
0.236667,31.2193
0.240000,30.9150
0.243333,31.7915
0.246667,32.4906
0.250000,31.6042
0.253333,29.9915
0.256667,27.8906
0.260000,24.2270
0.263333,21.4652
0.266667,20.8163
0.270000,21.6457
0.273333,22.1845
0.276667,22.9107
0.280000,23.8333
0.283333,23.3750
0.286667,21.9392
0.290000,19.8755
0.293333,19.5986
0.296667,21.1468
0.300000,24.0901
0.303333,28.8594
0.306667,34.2024
0.310000,38.5923
0.313333,42.4188
0.316667,45.0894
0.320000,44.4150
0.323333,41.8399
0.326667,38.9583
0.330000,35.1220
0.333333,30.5459
0.336667,27.6873
0.340000,25.9503
0.343333,24.9920
0.346667,24.8469
0.350000,26.1302
0.353333,29.0123
0.356667,29.9335
0.360000,29.2092
0.363333,28.0624
0.366667,27.2904
0.370000,26.3750
0.373333,25.3333
