Distance_(inches),Gray_Value
0.000000,54.3333
0.003333,57.3019
0.006667,58.0692
0.010000,59.0640
0.013333,59.6218
0.016667,59.1350
0.020000,56.7576
0.023333,54.1042
0.026667,53.1685
0.030000,52.3522
0.033333,50.7491
0.036667,50.5503
0.040000,48.4837
0.043333,41.6000
0.046667,32.6686
0.050000,25.6463
0.053333,21.2390
0.056667,18.0469
0.060000,16.2583
0.063333,16.5472
0.066667,17.5409
0.070000,17.5880
0.073333,15.9347
0.076667,14.1059
0.080000,12.5008
0.083333,12.1981
0.086667,13.0854
0.090000,14.3370
0.093333,15.1195
0.096667,15.3955
0.100000,15.7148
0.103333,16.6108
0.106667,19.1223
0.110000,22.8994
0.113333,28.0038
0.116667,32.1880
0.120000,36.5560
0.123333,42.9047
0.126667,50.3984
0.130000,56.8581
0.133333,59.5495
0.136667,58.0462
0.140000,55.9778
0.143333,54.8104
0.146667,53.8584
0.150000,52.4597
0.153333,52.5126
0.156667,52.6867
0.160000,52.4595
0.163333,51.6746
0.166667,48.9619
0.170000,44.7888
0.173333,40.3020
0.176667,36.1667
0.180000,34.2999
0.183333,35.6038
0.186667,37.8805
0.190000,39.3950
0.193333,41.2075
0.196667,41.7516
0.200000,39.6999
0.203333,38.7249
0.206667,39.9434
0.210000,41.0876
0.213333,41.1956
0.216667,39.8681
0.220000,36.5508
0.223333,33.1467
0.226667,30.1447
0.230000,26.8243
0.233333,24.0871
0.236667,21.8391
0.240000,20.5270
0.243333,20.1019
0.246667,19.4128
0.250000,18.4206
0.253333,18.7673
0.256667,19.8333
0.260000,21.1744
0.263333,23.2553
0.266667,24.9219
0.270000,25.7706
0.273333,26.3663
0.276667,26.4141
0.280000,26.7673
0.283333,27.5549
0.286667,28.8060
0.290000,29.3717
0.293333,29.2071
0.296667,30.5286
0.300000,33.0636
0.303333,36.0320
0.306667,40.2857
0.310000,45.7918
0.313333,50.2545
0.316667,51.8473
0.320000,52.2080
0.323333,53.9465
0.326667,56.9354
0.330000,58.8512
0.333333,60.3810
0.336667,60.3958
0.340000,56.9724
0.343333,52.0140
0.346667,47.7021
0.350000,43.1120
0.353333,39.0000
