Distance_(inches),Gray_Value
0.000000,61.0000
0.003333,59.0299
0.006667,63.1558
0.010000,68.0203
0.013333,64.4838
0.016667,65.7334
0.020000,65.8683
0.023333,66.3377
0.026667,72.2133
0.030000,74.3681
0.033333,70.3092
0.036667,70.7508
0.040000,71.7178
0.043333,67.9735
0.046667,70.3027
0.050000,73.8619
0.053333,74.8169
0.056667,78.7961
0.060000,79.9795
0.063333,88.8023
0.066667,85.1259
0.070000,87.8293
0.073333,89.6158
0.076667,93.2208
0.080000,84.2484
0.083333,80.7873
0.086667,81.9754
0.090000,79.7328
0.093333,78.3808
0.096667,73.2614
0.100000,68.1288
0.103333,67.8882
0.106667,67.6584
0.110000,68.9283
0.113333,66.9058
0.116667,65.7515
0.120000,61.4943
0.123333,59.0000
0.126667,61.4943
0.130000,65.7515
0.133333,66.4524
0.136667,66.3717
0.140000,62.5072
0.143333,63.9464
0.146667,59.0506
0.150000,56.5169
0.153333,60.2350
0.156667,61.3718
0.160000,54.4965
0.163333,55.8610
0.166667,54.5700
0.170000,49.8047
0.173333,53.7811
0.176667,51.9831
0.180000,50.4612
0.183333,51.4436
0.186667,53.1013
0.190000,49.0547
0.193333,47.7025
0.196667,50.5202
0.200000,52.8822
0.203333,50.6343
0.206667,49.5035
0.210000,47.3643
0.213333,47.9080
0.216667,52.2300
0.220000,49.8658
0.223333,43.6356
0.226667,45.6652
0.230000,46.4758
0.233333,46.1478
0.236667,45.0525
0.240000,43.8919
0.243333,42.5531
0.246667,38.3333
