Distance_(inches),Gray_Value
0.000000,40.6667
0.003333,47.7536
0.006667,45.2206
0.010000,45.5855
0.013333,44.9611
0.016667,43.8175
0.020000,45.8680
0.023333,47.6079
0.026667,45.1020
0.030000,47.5017
0.033333,52.0952
0.036667,46.0768
0.040000,45.7196
0.043333,46.7160
0.046667,45.1507
0.050000,44.9497
0.053333,44.5592
0.056667,44.3286
0.060000,47.6452
0.063333,46.9679
0.066667,46.4384
0.070000,46.3911
0.073333,45.8158
0.076667,48.0514
0.080000,45.2890
0.083333,44.5310
0.086667,50.0638
0.090000,46.7422
0.093333,45.9126
0.096667,45.4115
0.100000,44.4826
0.103333,44.4912
0.106667,43.7682
0.110000,43.1425
0.113333,40.6692
0.116667,46.1459
0.120000,44.0062
0.123333,41.7152
0.126667,40.4620
0.130000,42.5651
0.133333,43.4794
0.136667,42.7381
0.140000,49.3656
0.143333,45.0442
0.146667,44.0495
0.150000,43.2978
0.153333,41.9063
0.156667,42.8333
0.160000,44.9052
0.163333,43.5017
0.166667,42.3901
0.170000,44.2255
0.173333,44.3925
0.176667,46.3555
0.180000,45.7273
0.183333,44.0877
0.186667,44.1325
0.190000,43.3179
0.193333,44.3139
0.196667,44.6698
0.200000,44.7121
0.203333,44.2855
0.206667,48.6946
0.210000,44.1208
0.213333,43.1538
0.216667,43.9018
0.220000,45.4129
0.223333,41.4349
0.226667,45.3182
0.230000,44.1603
0.233333,42.6812
0.236667,43.9891
0.240000,43.5684
0.243333,43.4037
0.246667,45.2783
0.250000,43.9009
0.253333,44.6567
0.256667,42.7022
0.260000,40.3327
0.263333,43.2999
0.266667,44.9021
0.270000,44.0943
0.273333,43.2138
0.276667,43.4935
0.280000,44.9568
0.283333,40.7893
0.286667,43.6110
0.290000,46.8180
0.293333,44.7593
0.296667,46.4441
0.300000,44.4773
0.303333,43.0305
0.306667,45.0834
0.310000,44.7752
0.313333,48.3333
