Distance_(inches),Gray_Value
0.000000,63.3333
0.003333,67.3953
0.006667,65.6391
0.010000,66.3176
0.013333,63.0193
0.016667,65.3219
0.020000,68.9215
0.023333,67.6836
0.026667,63.9990
0.030000,67.3666
0.033333,69.6513
0.036667,63.1859
0.040000,65.3472
0.043333,67.9976
0.046667,66.8987
0.050000,63.3647
0.053333,63.4295
0.056667,58.5116
0.060000,56.9705
0.063333,55.2963
0.066667,54.2005
0.070000,55.2410
0.073333,52.6491
0.076667,49.2388
0.080000,48.9575
0.083333,49.6435
0.086667,45.9156
0.090000,47.7258
0.093333,48.0266
0.096667,41.9595
0.100000,43.4829
0.103333,46.6461
0.106667,46.6135
0.110000,45.7433
0.113333,46.5659
0.116667,44.1264
0.120000,43.2373
0.123333,41.0114
0.126667,41.0370
0.130000,39.4885
0.133333,41.2948
0.136667,41.9423
0.140000,40.4857
0.143333,41.7928
0.146667,44.3480
0.150000,44.2899
0.153333,44.3406
0.156667,42.9585
0.160000,39.1468
0.163333,39.1060
0.166667,36.7895
0.170000,36.4626
0.173333,37.0896
0.176667,37.9795
0.180000,42.4386
0.183333,38.3867
0.186667,39.1501
0.190000,42.6667
