Distance_(inches),Gray_Value
0.000000,13.0000
0.003333,15.3611
0.006667,16.8333
0.010000,20.3333
0.013333,17.6667
0.016667,18.9167
0.020000,21.1667
0.023333,20.8889
0.026667,23.6667
0.030000,22.4167
0.033333,20.1111
0.036667,20.3333
0.040000,20.3333
0.043333,22.0000
0.046667,20.1111
0.050000,20.3333
0.053333,21.4444
0.056667,20.1667
0.060000,20.0000
0.063333,18.4444
0.066667,17.1111
0.070000,20.7500
0.073333,19.0556
0.076667,18.9722
0.080000,18.0000
0.083333,20.4167
0.086667,18.6111
0.090000,20.7500
0.093333,19.3333
0.096667,19.7778
0.100000,16.3333
0.103333,19.6111
0.106667,21.4444
0.110000,20.3333
0.113333,20.5000
0.116667,21.4722
0.120000,23.6667
0.123333,21.4444
0.126667,21.4444
0.130000,22.8333
0.133333,18.7778
0.136667,17.7778
0.140000,15.5000
0.143333,16.6667
0.146667,18.0000
0.150000,16.7500
0.153333,16.0556
0.156667,16.4722
0.160000,14.6667
0.163333,13.4167
0.166667,15.6111
0.170000,19.3333
0.173333,17.4444
0.176667,16.8889
0.180000,16.3333
0.183333,17.0278
0.186667,16.3333
0.190000,13.0000
0.193333,15.7778
0.196667,15.7778
0.200000,16.3333
0.203333,14.1111
0.206667,13.0000
0.210000,14.6667
0.213333,13.5556
0.216667,14.6667
0.220000,17.1667
0.223333,16.5833
0.226667,18.4444
0.230000,13.4167
0.233333,16.3333
0.236667,15.5000
0.240000,14.6667
0.243333,15.9167
0.246667,18.3333
0.250000,19.3333
0.253333,17.4444
0.256667,16.4722
0.260000,14.6667
0.263333,14.6667
0.266667,16.8889
0.270000,15.5000
0.273333,17.4444
0.276667,17.0278
0.280000,18.0000
0.283333,16.3056
0.286667,15.5000
0.290000,16.7500
0.293333,18.0000
0.296667,16.7778
0.300000,18.3333
0.303333,19.0000
0.306667,19.0000
0.310000,15.0833
0.313333,16.0556
0.316667,15.5000
0.320000,14.6667
