Distance_(inches),Gray_Value
0.000000,38.3333
0.003333,31.3933
0.006667,33.3089
0.010000,36.1464
0.013333,41.9469
0.016667,40.6576
0.020000,39.7468
0.023333,37.4635
0.026667,43.1559
0.030000,47.7361
0.033333,46.3106
0.036667,42.3498
0.040000,43.3862
0.043333,45.8095
0.046667,45.2051
0.050000,43.2152
0.053333,48.7581
0.056667,45.6931
0.060000,46.0889
0.063333,42.9062
0.066667,44.4954
0.070000,43.3333
0.073333,40.7239
0.076667,39.4561
0.080000,41.7046
0.083333,46.0044
0.086667,48.5170
0.090000,45.6032
0.093333,48.4319
0.096667,43.8555
0.100000,44.7712
0.103333,44.1570
0.106667,44.2094
0.110000,47.3360
0.113333,46.6945
0.116667,45.4418
0.120000,44.3318
0.123333,42.3863
0.126667,38.9985
0.130000,42.1361
0.133333,41.9455
0.136667,37.5235
0.140000,41.7692
0.143333,45.0379
0.146667,45.1535
0.150000,49.3279
0.153333,48.2435
0.156667,44.9137
0.160000,41.2601
0.163333,42.5680
0.166667,41.8325
0.170000,40.0580
0.173333,41.9864
0.176667,43.9920
0.180000,42.0002
0.183333,39.5641
0.186667,39.1440
0.190000,43.5456
0.193333,42.1778
0.196667,43.1107
0.200000,42.3042
0.203333,45.5428
0.206667,41.3736
0.210000,43.8028
0.213333,45.6829
0.216667,41.8027
0.220000,40.8389
0.223333,40.3559
0.226667,39.3016
0.230000,42.4679
0.233333,39.5523
0.236667,38.1472
0.240000,42.4286
0.243333,39.4762
0.246667,39.9972
0.250000,41.8927
0.253333,40.6060
0.256667,41.1460
0.260000,42.2313
0.263333,41.7843
0.266667,39.8247
0.270000,35.5979
0.273333,36.0305
0.276667,37.1891
0.280000,35.4201
0.283333,42.2996
0.286667,40.5365
0.290000,40.5443
0.293333,43.0374
0.296667,38.4266
0.300000,41.2639
0.303333,44.0000
