Distance_(inches),Gray_Value
0.000000,52.0000
0.003333,48.3840
0.006667,44.2194
0.010000,48.1814
0.013333,46.3333
0.016667,47.7848
0.020000,53.1181
0.023333,52.0000
0.026667,48.7384
0.030000,63.0844
0.033333,57.8186
0.036667,53.5485
0.040000,50.3333
0.043333,48.1983
0.046667,50.3333
0.050000,49.8481
0.053333,49.5232
0.056667,46.3333
0.060000,50.0042
0.063333,45.1224
0.066667,40.6667
0.070000,44.0000
0.073333,45.0169
0.076667,40.6667
0.080000,46.5401
0.083333,47.0675
0.086667,50.9030
0.090000,46.3333
0.093333,38.9198
0.096667,36.8650
0.100000,40.7426
0.103333,35.0422
0.106667,37.6371
0.110000,40.6371
0.113333,32.1097
0.116667,34.1730
0.120000,32.4599
0.123333,30.2278
0.126667,32.4641
0.130000,36.2363
0.133333,34.7426
0.136667,32.8819
0.140000,21.1139
0.143333,21.4262
0.146667,28.2489
0.150000,28.1561
0.153333,25.6034
0.156667,26.8903
0.160000,32.1646
0.163333,26.2827
0.166667,30.3333
0.170000,28.6667
0.173333,28.6667
0.176667,28.2110
0.180000,30.8692
0.183333,32.0338
0.186667,28.2025
0.190000,26.6245
0.193333,26.0928
0.196667,30.0338
0.200000,26.7004
0.203333,29.1730
0.206667,28.0928
0.210000,26.4852
0.213333,26.4473
0.216667,26.5063
0.220000,23.8819
0.223333,23.5823
0.226667,32.0169
0.230000,29.5738
0.233333,27.3333
0.236667,25.0000
0.240000,28.0169
0.243333,28.1097
0.246667,20.5148
0.250000,26.9283
0.253333,23.6371
0.256667,29.9789
0.260000,25.0000
0.263333,28.6667
