Distance_(inches),Gray_Value
0.000000,54.3333
0.003333,60.0798
0.006667,61.6939
0.010000,57.3707
0.013333,61.2345
0.016667,62.9211
0.020000,59.8366
0.023333,62.4744
0.026667,63.8318
0.030000,65.4054
0.033333,66.4614
0.036667,65.2207
0.040000,61.5383
0.043333,58.7340
0.046667,56.7848
0.050000,58.5780
0.053333,58.2164
0.056667,59.8668
0.060000,58.3398
0.063333,57.8889
0.066667,59.3088
0.070000,58.7899
0.073333,63.5726
0.076667,65.1977
0.080000,57.3620
0.083333,61.8087
0.086667,59.9652
0.090000,62.1247
0.093333,64.9331
0.096667,63.5698
0.100000,62.6288
0.103333,63.0461
0.106667,63.6759
0.110000,62.3329
0.113333,63.0913
0.116667,58.4785
0.120000,61.5042
0.123333,61.2916
0.126667,63.3704
0.130000,65.4728
0.133333,66.3335
0.136667,65.3529
0.140000,63.1893
0.143333,64.9393
0.146667,67.0525
0.150000,68.1482
0.153333,63.4733
0.156667,59.6402
0.160000,64.2632
0.163333,63.4959
0.166667,58.7406
0.170000,58.6408
0.173333,59.6164
0.176667,64.4873
0.180000,63.4949
0.183333,65.0106
0.186667,63.3333
0.190000,62.1667
0.193333,61.1867
0.196667,61.8971
0.200000,59.6879
0.203333,60.8729
0.206667,60.9442
0.210000,56.8753
0.213333,55.9133
0.216667,56.5086
0.220000,59.3657
0.223333,61.9882
0.226667,61.1654
0.230000,64.8195
0.233333,60.2919
0.236667,59.0000
0.240000,62.5531
0.243333,60.3206
0.246667,60.5612
0.250000,62.1528
0.253333,62.2963
0.256667,60.6750
0.260000,55.3361
0.263333,59.6926
0.266667,56.4267
0.270000,56.6584
0.273333,51.5046
0.276667,50.8912
0.280000,58.9705
0.283333,61.7819
0.286667,56.8820
0.290000,56.9058
0.293333,59.7572
0.296667,57.6857
0.300000,59.1108
0.303333,55.3984
0.306667,54.5086
0.310000,50.3887
0.313333,50.7039
0.316667,49.8889
0.320000,52.8024
0.323333,53.3393
0.326667,49.6419
0.330000,50.2138
0.333333,48.1392
0.336667,50.3091
0.340000,53.6187
0.343333,48.4134
0.346667,48.9797
0.350000,50.5166
0.353333,54.9501
0.356667,53.4136
0.360000,53.4081
0.363333,55.2795
0.366667,51.6966
0.370000,48.4469
0.373333,47.7933
0.376667,49.8263
0.380000,46.3333
