Distance_(inches),Gray_Value
0.000000,49.3333
0.003333,58.6667
0.006667,66.0000
0.010000,72.0000
0.013333,73.6667
0.016667,73.0000
0.020000,73.0000
0.023333,74.6667
0.026667,76.6667
0.030000,78.3333
0.033333,75.3333
0.036667,71.3333
0.040000,68.3333
0.043333,65.3333
0.046667,62.6667
0.050000,62.3333
0.053333,62.0000
0.056667,60.3333
0.060000,61.6667
0.063333,65.3333
0.066667,68.6667
0.070000,72.0000
0.073333,76.3333
0.076667,81.3333
0.080000,86.0000
0.083333,81.6667
0.086667,73.6667
0.090000,65.6667
0.093333,57.0000
0.096667,50.0000
0.100000,49.3333
0.103333,51.3333
0.106667,52.6667
0.110000,54.6667
0.113333,57.0000
0.116667,58.0000
0.120000,57.3333
0.123333,56.0000
0.126667,54.0000
0.130000,52.3333
0.133333,49.6667
0.136667,43.6667
0.140000,39.0000
0.143333,37.0000
0.146667,32.3333
0.150000,27.3333
0.153333,24.3333
0.156667,23.0000
0.160000,21.0000
0.163333,17.6667
0.166667,15.6667
0.170000,15.0000
0.173333,13.3333
0.176667,11.0000
0.180000,8.6667
0.183333,8.0000
0.186667,8.0000
0.190000,6.3333
0.193333,4.6667
0.196667,4.0000
0.200000,3.3333
0.203333,2.0000
0.206667,1.3333
0.210000,0.6667
0.213333,1.6667
0.216667,3.0000
0.220000,3.3333
0.223333,3.3333
0.226667,4.0000
0.230000,4.6667
0.233333,4.6667
0.236667,3.6667
0.240000,4.0000
0.243333,5.3333
0.246667,5.3333
0.250000,3.0000
0.253333,1.3333
0.256667,0.3333
0.260000,0.0000
0.263333,0.0000
0.266667,0.0000
0.270000,0.3333
0.273333,1.3333
0.276667,1.6667
0.280000,1.6667
0.283333,0.0000
0.286667,0.0000
0.290000,0.0000
0.293333,0.0000
0.296667,0.0000
0.300000,0.0000
0.303333,0.0000
0.306667,0.0000
0.310000,0.0000
0.313333,0.0000
