Distance_(inches),Gray_Value
0.000000,14.0000
0.003333,14.7269
0.006667,15.7871
0.010000,17.4237
0.013333,19.3333
0.016667,21.8996
0.020000,24.0924
0.023333,24.4558
0.026667,23.9317
0.030000,23.3052
0.033333,21.0000
0.036667,18.1084
0.040000,16.9357
0.043333,17.9859
0.046667,21.3695
0.050000,26.0221
0.053333,29.7550
0.056667,26.5522
0.060000,21.3213
0.063333,19.5743
0.066667,21.3414
0.070000,23.4418
0.073333,24.3213
0.076667,24.1546
0.080000,26.2972
0.083333,28.4197
0.086667,28.4498
0.090000,29.2088
0.093333,31.8434
0.096667,35.0803
0.100000,38.3454
0.103333,40.9578
0.106667,37.7952
0.110000,34.9719
0.113333,33.6988
0.116667,30.7390
0.120000,28.4177
0.123333,27.2289
0.126667,27.4337
0.130000,28.4237
0.133333,28.0241
0.136667,26.5080
0.140000,24.8835
0.143333,22.2952
0.146667,19.3333
0.150000,17.5261
0.153333,16.0000
0.156667,15.0823
0.160000,15.0763
0.163333,14.9679
0.166667,15.3414
0.170000,18.2269
0.173333,21.6104
0.176667,23.3273
0.180000,23.6265
0.183333,24.4578
0.186667,23.6064
0.190000,22.0823
0.193333,22.0201
0.196667,22.3755
0.200000,21.8233
0.203333,20.8755
0.206667,20.5542
0.210000,19.0683
0.213333,19.3574
0.216667,22.0422
0.220000,24.6908
0.223333,25.6185
0.226667,26.5221
0.230000,27.4056
0.233333,25.3775
0.236667,23.6305
0.240000,22.6064
0.243333,21.6687
0.246667,21.8474
0.250000,21.6787
0.253333,19.5783
0.256667,15.9859
0.260000,13.1165
0.263333,10.7129
0.266667,10.2129
0.270000,10.9197
0.273333,14.1566
0.276667,17.6667
0.280000,20.8434
0.283333,24.0000
0.286667,24.7430
0.290000,21.5060
0.293333,18.1165
0.296667,15.8936
0.300000,12.7108
0.303333,7.9137
0.306667,3.0000
0.310000,0.0000
0.313333,0.0000
0.316667,0.0000
0.320000,0.0000
0.323333,0.0000
0.326667,0.0000
0.330000,0.0000
0.333333,0.3454
0.336667,1.3614
0.340000,1.3815
0.343333,2.1024
0.346667,2.5542
0.350000,2.3253
0.353333,1.1807
0.356667,0.4458
0.360000,0.0843
0.363333,0.0000
0.366667,0.0000
0.370000,0.0000
0.373333,0.0000
0.376667,0.0000
0.380000,0.0000
0.383333,0.0000
0.386667,0.0000
0.390000,0.0000
0.393333,0.0000
0.396667,0.0000
0.400000,0.9478
0.403333,1.9779
0.406667,2.8996
0.410000,2.8032
0.413333,2.0000
0.416667,0.6667
0.420000,0.0000
0.423333,0.0000
0.426667,0.0000
0.430000,0.0000
0.433333,0.0000
0.436667,0.0000
0.440000,1.6667
0.443333,3.3253
0.446667,4.6305
0.450000,5.3333
0.453333,5.0321
0.456667,3.1265
0.460000,0.8755
0.463333,0.0622
0.466667,0.0723
0.470000,0.8313
0.473333,0.7028
0.476667,0.7430
0.480000,0.2249
0.483333,0.0000
0.486667,0.0000
0.490000,0.0000
0.493333,0.0000
0.496667,0.0000
0.500000,0.0000
0.503333,0.0000
0.506667,0.0000
0.510000,0.0000
0.513333,0.0000
0.516667,0.0000
0.520000,0.0000
0.523333,0.0000
0.526667,0.0000
0.530000,0.0000
0.533333,0.0000
0.536667,0.1004
0.540000,1.8273
0.543333,2.1506
0.546667,0.7269
0.550000,0.0000
0.553333,0.0000
