Distance_(inches),Gray_Value
0.000000,40.0000
0.003333,40.2424
0.006667,41.2424
0.010000,43.7576
0.013333,47.4848
0.016667,51.9545
0.020000,56.0909
0.023333,57.2879
0.026667,57.4545
0.030000,57.1818
0.033333,57.5455
0.036667,62.8333
0.040000,70.3030
0.043333,72.7273
0.046667,72.9697
0.050000,70.6515
0.053333,66.6364
0.056667,65.5303
0.060000,65.1212
0.063333,63.3939
0.066667,62.7879
0.070000,61.3182
0.073333,59.6667
0.076667,58.2273
0.080000,56.5758
0.083333,58.0000
0.086667,61.9091
0.090000,65.3182
0.093333,67.0000
0.096667,71.5152
0.100000,79.9394
0.103333,86.1970
0.106667,87.6061
0.110000,86.8333
0.113333,87.0606
0.116667,85.8485
0.120000,82.6061
0.123333,77.1515
0.126667,68.1212
0.130000,58.9545
0.133333,52.8788
0.136667,47.9545
0.140000,44.2424
0.143333,43.2727
0.146667,44.3333
0.150000,42.1212
0.153333,38.6061
0.156667,35.1667
0.160000,30.1818
0.163333,21.9848
0.166667,14.7273
0.170000,10.5303
0.173333,8.0303
0.176667,5.9394
0.180000,4.8485
0.183333,4.1667
0.186667,3.5455
0.190000,3.0909
0.193333,1.2727
0.196667,0.1061
0.200000,0.0000
0.203333,0.0000
0.206667,0.0000
0.210000,0.0000
0.213333,0.0000
0.216667,0.0000
0.220000,3.638E-12
0.223333,0.0000
0.226667,0.0000
0.230000,0.0000
0.233333,0.0000
0.236667,0.0000
0.240000,0.0000
0.243333,0.0000
0.246667,0.0000
0.250000,0.0000
0.253333,0.0000
0.256667,1.0000
0.260000,2.3333
0.263333,3.1970
0.266667,2.0000
0.270000,0.5606
0.273333,0.2424
0.276667,0.0000
0.280000,0.5455
0.283333,2.1970
0.286667,3.1515
0.290000,1.9394
0.293333,1.6667
0.296667,1.6818
0.300000,2.0000
0.303333,1.7121
0.306667,0.6667
0.310000,0.0000
0.313333,0.0000
0.316667,0.0000
0.320000,0.0000
0.323333,0.0000
0.326667,0.0000
0.330000,0.0000
0.333333,0.0000
0.336667,0.0000
0.340000,0.0000
0.343333,0.0000
0.346667,0.0000
0.350000,0.0000
0.353333,0.0000
0.356667,0.0000
0.360000,0.0000
0.363333,0.0000
0.366667,0.0000
