Distance_(inches),Gray_Value
0.000000,50.6667
0.003333,51.4945
0.006667,51.4532
0.010000,52.3169
0.013333,52.7690
0.016667,53.7445
0.020000,51.8113
0.023333,51.1097
0.026667,50.3011
0.030000,49.8833
0.033333,51.3009
0.036667,52.9763
0.040000,55.3168
0.043333,56.5695
0.046667,56.3400
0.050000,55.9649
0.053333,54.8602
0.056667,54.7954
0.060000,56.0427
0.063333,56.0751
0.066667,55.2960
0.070000,53.5758
0.073333,52.5776
0.076667,51.8614
0.080000,50.8842
0.083333,49.4304
0.086667,47.9809
0.090000,46.1416
0.093333,44.8911
0.096667,43.9080
0.100000,43.5131
0.103333,43.5734
0.106667,43.3677
0.110000,43.0485
0.113333,43.0985
0.116667,44.2549
0.120000,45.7298
0.123333,46.3036
0.126667,46.8183
0.130000,47.9769
0.133333,49.4090
0.136667,50.4022
0.140000,50.8710
0.143333,50.7631
0.146667,49.8552
0.150000,49.3333
0.153333,49.0584
0.156667,48.9724
0.160000,48.2627
0.163333,47.2385
0.166667,46.0778
0.170000,44.6297
0.173333,43.3024
0.176667,41.9148
0.180000,40.4231
0.183333,39.1529
0.186667,37.8878
0.190000,36.5210
0.193333,35.0613
0.196667,34.4953
0.200000,34.0761
0.203333,33.0251
0.206667,31.3399
0.210000,30.2903
0.213333,30.1221
0.216667,30.2145
0.220000,30.1392
0.223333,30.0900
0.226667,29.5729
0.230000,28.9286
0.233333,28.4356
0.236667,28.6716
0.240000,28.7792
0.243333,28.9043
0.246667,28.7106
0.250000,28.4191
0.253333,28.6013
0.256667,28.5050
0.260000,29.0331
0.263333,29.0000
0.266667,28.9629
0.270000,28.9439
0.273333,29.2673
0.276667,29.3234
0.280000,29.1231
0.283333,28.4153
0.286667,28.0042
0.290000,28.9209
0.293333,29.9256
0.296667,30.1691
0.300000,29.0078
0.303333,28.6337
0.306667,28.3333
0.310000,28.3333
0.313333,28.3523
0.316667,28.6438
0.320000,28.3003
0.323333,27.6844
0.326667,27.9983
0.330000,27.7744
0.333333,27.6012
0.336667,26.6667
