Distance_(inches),Gray_Value
0.000000,60.3333
0.003333,55.8323
0.006667,57.2173
0.010000,57.4950
0.013333,60.0279
0.016667,61.7290
0.020000,59.8838
0.023333,63.4760
0.026667,64.9922
0.030000,59.3429
0.033333,54.5648
0.036667,55.3465
0.040000,55.3772
0.043333,59.1388
0.046667,60.6728
0.050000,61.9311
0.053333,61.1382
0.056667,58.9731
0.060000,60.1222
0.063333,59.6411
0.066667,57.5819
0.070000,54.7083
0.073333,51.2712
0.076667,52.3100
0.080000,51.6207
0.083333,46.0831
0.086667,43.6038
0.090000,41.6940
0.093333,41.8907
0.096667,40.2791
0.100000,38.7412
0.103333,38.8738
0.106667,36.3121
0.110000,37.1233
0.113333,34.5846
0.116667,34.8995
0.120000,35.3319
0.123333,32.9228
0.126667,35.0199
0.130000,32.7853
0.133333,31.6745
0.136667,32.8937
0.140000,35.9944
0.143333,37.1463
0.146667,35.0549
0.150000,36.0730
0.153333,34.7393
0.156667,35.5772
0.160000,35.1030
0.163333,37.7526
0.166667,34.5412
0.170000,33.3680
0.173333,33.5691
0.176667,32.4439
0.180000,32.4689
0.183333,34.8629
0.186667,35.0175
0.190000,33.9294
0.193333,32.6441
0.196667,34.0000
