Distance_(inches),Gray_Value
0.000000,40.3333
0.003333,43.0000
0.006667,45.0000
0.010000,46.0000
0.013333,45.0000
0.016667,44.3333
0.020000,42.6667
0.023333,43.0000
0.026667,43.3333
0.030000,45.0000
0.033333,45.6667
0.036667,45.6667
0.040000,44.3333
0.043333,44.0000
0.046667,42.6667
0.050000,42.0000
0.053333,41.3333
0.056667,41.3333
0.060000,41.3333
0.063333,42.3333
0.066667,44.3333
0.070000,46.6667
0.073333,48.0000
0.076667,48.0000
0.080000,47.3333
0.083333,45.6667
0.086667,45.0000
0.090000,43.3333
0.093333,43.0000
0.096667,41.0000
0.100000,38.3333
0.103333,36.6667
0.106667,34.0000
0.110000,33.3333
0.113333,32.3333
0.116667,32.6667
0.120000,32.0000
0.123333,30.0000
0.126667,28.3333
0.130000,26.6667
0.133333,26.3333
0.136667,26.0000
0.140000,24.6667
0.143333,24.3333
0.146667,24.0000
0.150000,24.3333
0.153333,24.6667
0.156667,25.3333
0.160000,24.6667
0.163333,24.3333
0.166667,23.0000
0.170000,23.0000
0.173333,23.6667
0.176667,23.6667
0.180000,23.3333
0.183333,23.6667
0.186667,23.6667
0.190000,23.6667
0.193333,23.0000
0.196667,23.0000
0.200000,22.6667
0.203333,23.0000
0.206667,23.0000
0.210000,23.6667
0.213333,23.6667
0.216667,23.6667
0.220000,22.6667
0.223333,22.3333
0.226667,22.0000
0.230000,22.0000
0.233333,22.6667
0.236667,22.6667
0.240000,23.0000
0.243333,22.3333
0.246667,22.0000
0.250000,20.6667
0.253333,21.3333
0.256667,21.0000
0.260000,22.0000
0.263333,21.3333
0.266667,22.0000
0.270000,21.6667
