Distance_(inches),Gray_Value
0.000000,25.3333
0.003333,26.5975
0.006667,27.8315
0.010000,29.3011
0.013333,30.2437
0.016667,30.3481
0.020000,31.2501
0.023333,31.9118
0.026667,32.2893
0.030000,32.5054
0.033333,32.7901
0.036667,32.7207
0.040000,33.3326
0.043333,33.5839
0.046667,34.0466
0.050000,34.2473
0.053333,34.2611
0.056667,33.9876
0.060000,33.6379
0.063333,33.2480
0.066667,33.0540
0.070000,32.3403
0.073333,33.0798
0.076667,33.7215
0.080000,34.0510
0.083333,35.2859
0.086667,36.7773
0.090000,37.8172
0.093333,38.2645
0.096667,37.7921
0.100000,37.2640
0.103333,37.0000
0.106667,37.2734
0.110000,37.4450
0.113333,37.3842
0.116667,38.3787
0.120000,38.1276
0.123333,38.8746
0.126667,39.1017
0.130000,38.6160
0.133333,37.4588
0.136667,36.2023
0.140000,34.9639
0.143333,33.8566
0.146667,32.3296
0.150000,30.6400
0.153333,29.2748
0.156667,29.1230
0.160000,28.6289
0.163333,27.6740
0.166667,27.5738
0.170000,27.0999
0.173333,27.0501
0.176667,26.9346
0.180000,26.9452
0.183333,26.8702
0.186667,26.9586
0.190000,26.2643
0.193333,25.9725
0.196667,25.7326
0.200000,26.1162
0.203333,26.8016
0.206667,27.1111
0.210000,27.7156
0.213333,27.8253
0.216667,28.4660
0.220000,27.7766
0.223333,26.8055
0.226667,26.7607
0.230000,26.6989
0.233333,26.2458
0.236667,26.4329
0.240000,26.3333
0.243333,26.3047
0.246667,26.1577
0.250000,26.5630
0.253333,26.7224
0.256667,27.0896
0.260000,27.3250
0.263333,27.2943
0.266667,27.1217
0.270000,27.3656
0.273333,27.4122
0.276667,26.7527
0.280000,26.8019
0.283333,27.3200
0.286667,27.6961
0.290000,27.5751
0.293333,27.6662
0.296667,27.6333
0.300000,27.9140
0.303333,27.6646
0.306667,27.6403
0.310000,27.3333
