Distance_(inches),Gray_Value
0.000000,41.6667
0.003333,43.8756
0.006667,44.6119
0.010000,44.7512
0.013333,44.8060
0.016667,44.6667
0.020000,44.1642
0.023333,44.0249
0.026667,45.3831
0.030000,45.7463
0.033333,46.6667
0.036667,47.8657
0.040000,49.3333
0.043333,50.2388
0.046667,51.1542
0.050000,51.1891
0.053333,51.4428
0.056667,49.7811
0.060000,47.9055
0.063333,44.3582
0.066667,41.7861
0.070000,38.5920
0.073333,36.0647
0.076667,35.4677
0.080000,34.0000
0.083333,32.7214
0.086667,30.4279
0.090000,30.0597
0.093333,30.0249
0.096667,28.9900
0.100000,28.9552
0.103333,28.6667
0.106667,29.4378
0.110000,28.6667
0.113333,28.5174
0.116667,28.3234
0.120000,28.4279
0.123333,27.9552
0.126667,27.6567
0.130000,27.3582
0.133333,27.0597
0.136667,27.1891
0.140000,26.7960
0.143333,27.1692
0.146667,27.0000
0.150000,27.0995
0.153333,27.3333
0.156667,27.3333
0.160000,28.3333
0.163333,27.3731
0.166667,26.1493
0.170000,25.8856
0.173333,26.7662
0.176667,28.0249
0.180000,28.0945
0.183333,27.5821
0.186667,27.6169
0.190000,27.6517
0.193333,27.6468
0.196667,27.3333
0.200000,26.6667
0.203333,26.4179
0.206667,26.5075
0.210000,27.3333
0.213333,25.8955
0.216667,25.5970
0.220000,25.0348
0.223333,25.6667
