Distance_(inches),Gray_Value
0.000000,23.0000
0.003333,24.1925
0.006667,24.9890
0.010000,25.3573
0.013333,25.6573
0.016667,26.6373
0.020000,26.1545
0.023333,25.5567
0.026667,24.7043
0.030000,25.2033
0.033333,25.6471
0.036667,25.6667
0.040000,25.7286
0.043333,25.5512
0.046667,26.2118
0.050000,25.8775
0.053333,26.2290
0.056667,26.0200
0.060000,26.1192
0.063333,25.9778
0.066667,25.7059
0.070000,25.0782
0.073333,24.1294
0.076667,23.3947
0.080000,24.2016
0.083333,25.4706
0.086667,26.1749
0.090000,26.0878
0.093333,25.7663
0.096667,25.6447
0.100000,25.3922
0.103333,24.8761
0.106667,24.5961
0.110000,25.2780
0.113333,25.6267
0.116667,26.0637
0.120000,25.7655
0.123333,26.0057
0.126667,25.6008
0.130000,25.6825
0.133333,25.4118
0.136667,25.5690
0.140000,25.6000
0.143333,26.1643
0.146667,26.5137
0.150000,26.6225
0.153333,26.1929
0.156667,25.3396
0.160000,25.2580
0.163333,25.5706
0.166667,27.0784
0.170000,28.1533
0.173333,28.1945
0.176667,27.2763
0.180000,27.0729
0.183333,27.1667
0.186667,27.2894
0.190000,26.6686
0.193333,26.2455
0.196667,26.0782
0.200000,25.7843
0.203333,25.7547
0.206667,25.6125
0.210000,25.6802
0.213333,25.5090
0.216667,25.0245
0.220000,23.9176
0.223333,23.1182
0.226667,22.9200
0.230000,23.3690
0.233333,23.4706
0.236667,23.7769
0.240000,24.1537
0.243333,24.3665
0.246667,24.2871
0.250000,24.8186
0.253333,25.4510
0.256667,25.7704
0.260000,26.2996
0.263333,26.5061
0.266667,26.6863
0.270000,26.6351
0.273333,26.6439
0.276667,26.2688
0.280000,25.5992
0.283333,25.5833
0.286667,26.2588
0.290000,27.0945
0.293333,27.0761
0.296667,26.1535
0.300000,24.7059
0.303333,23.7761
0.306667,23.1718
0.310000,22.0175
0.313333,20.7827
0.316667,20.0931
0.320000,19.4024
0.323333,18.3137
0.326667,17.4792
0.330000,17.0388
0.333333,17.1373
0.336667,17.3531
0.340000,17.4133
0.343333,17.5980
0.346667,17.9404
0.350000,18.2941
0.353333,18.2494
0.356667,17.9135
0.360000,17.9765
0.363333,18.0078
0.366667,17.3333
0.370000,17.3551
0.373333,17.5608
0.376667,17.9665
0.380000,17.8008
0.383333,17.7206
0.386667,18.2902
0.390000,19.3061
0.393333,19.3498
0.396667,18.7567
0.400000,18.1373
0.403333,17.8627
0.406667,17.9176
0.410000,17.3000
0.413333,17.0933
0.416667,16.2451
0.420000,16.0494
0.423333,16.1096
0.426667,16.3341
0.430000,16.0506
0.433333,16.0000
0.436667,16.1098
0.440000,16.6086
0.443333,17.4059
0.446667,17.5961
0.450000,17.1618
0.453333,16.4400
0.456667,16.3527
0.460000,16.5757
0.463333,17.3333
0.466667,17.3333
0.470000,17.3667
0.473333,17.4000
0.476667,17.4704
0.480000,17.6973
0.483333,17.9314
0.486667,18.3435
0.490000,18.0180
0.493333,18.1569
0.496667,17.9004
0.500000,17.6275
0.503333,17.3629
0.506667,17.3333
0.510000,17.3033
0.513333,16.9333
0.516667,16.9069
0.520000,17.6941
0.523333,17.9745
0.526667,17.6196
0.530000,16.9569
0.533333,16.3333
0.536667,16.3651
0.540000,16.8792
0.543333,17.0553
0.546667,17.5380
0.550000,17.6716
0.553333,17.7922
0.556667,17.4351
0.560000,17.4588
0.563333,16.7294
0.566667,16.0000
