Distance_(inches),Gray_Value
0.000000,54.6667
0.003333,51.5583
0.006667,58.3916
0.010000,66.7740
0.013333,66.6667
0.016667,67.9150
0.020000,64.4684
0.023333,72.6667
0.026667,71.4509
0.030000,77.0632
0.033333,79.7191
0.036667,72.6822
0.040000,74.2157
0.043333,75.8936
0.046667,75.3333
0.050000,77.7094
0.053333,75.8853
0.056667,80.3712
0.060000,83.1205
0.063333,84.3542
0.066667,83.5918
0.070000,83.0000
0.073333,84.0914
0.076667,85.2279
0.080000,84.3761
0.083333,83.2187
0.086667,77.5773
0.090000,72.8202
0.093333,77.1429
0.096667,77.6535
0.100000,77.2877
0.103333,78.4155
0.106667,76.1730
0.110000,75.1438
0.113333,71.5782
0.116667,73.3095
0.120000,74.0680
0.123333,69.9247
0.126667,71.3722
0.130000,71.8372
0.133333,72.6531
0.136667,71.8654
0.140000,70.5238
0.143333,67.7425
0.146667,65.2614
0.150000,62.5321
0.153333,60.6686
0.156667,59.7138
0.160000,58.7833
0.163333,56.6667
0.166667,54.5209
0.170000,54.6667
0.173333,56.1419
0.176667,56.4082
0.180000,55.3761
0.183333,56.7245
0.186667,54.6667
0.190000,54.8052
0.193333,54.0836
0.196667,53.8081
0.200000,54.3926
0.203333,54.9223
0.206667,55.1788
0.210000,54.6667
0.213333,53.6307
0.216667,53.1477
0.220000,54.0894
0.223333,55.4198
0.226667,56.9038
0.230000,54.3105
0.233333,54.6667
0.236667,54.3810
0.240000,54.0952
0.243333,53.9189
0.246667,54.7386
0.250000,54.1973
0.253333,53.1691
0.256667,54.2381
0.260000,52.7250
0.263333,52.8965
0.266667,51.6006
0.270000,51.4470
0.273333,55.6628
0.276667,55.1477
0.280000,58.0952
0.283333,54.7532
0.286667,54.8921
0.290000,55.4077
0.293333,55.1914
0.296667,53.6317
0.300000,57.6521
0.303333,52.8095
0.306667,54.3081
0.310000,53.7702
0.313333,54.1020
0.316667,55.5476
0.320000,52.5170
0.323333,52.4310
0.326667,52.6667
