Distance_(inches),Gray_Value
0.000000,32.0000
0.003333,33.3548
0.006667,33.8195
0.010000,34.9908
0.013333,35.6365
0.016667,35.2312
0.020000,34.2717
0.023333,33.7453
0.026667,34.1734
0.030000,34.3421
0.033333,35.0564
0.036667,35.5292
0.040000,36.4577
0.043333,37.2407
0.046667,37.3976
0.050000,36.8868
0.053333,35.8859
0.056667,34.4109
0.060000,33.3135
0.063333,32.3237
0.066667,31.5831
0.070000,31.2630
0.073333,31.3371
0.076667,31.7676
0.080000,32.1162
0.083333,32.5463
0.086667,33.8535
0.090000,35.1835
0.093333,37.1162
0.096667,38.7604
0.100000,39.1877
0.103333,38.3825
0.106667,37.3187
0.110000,37.0398
0.113333,38.1679
0.116667,38.6185
0.120000,38.1349
0.123333,37.6894
0.126667,38.1778
0.130000,39.3486
0.133333,40.6453
0.136667,41.3860
0.140000,41.4554
0.143333,41.5903
0.146667,41.2671
0.150000,41.1579
0.153333,41.4199
0.156667,40.6055
0.160000,40.4255
0.163333,39.9725
0.166667,40.0290
0.170000,40.7995
0.173333,41.4520
0.176667,41.4208
0.180000,41.0313
0.183333,40.2852
0.186667,39.4606
0.190000,39.7541
0.193333,39.8790
0.196667,38.9085
0.200000,37.3652
0.203333,36.7016
0.206667,35.8601
0.210000,35.4557
0.213333,35.1798
0.216667,35.0374
0.220000,35.3058
0.223333,36.0092
0.226667,36.3235
0.230000,35.8267
0.233333,34.5812
0.236667,33.3761
0.240000,31.9004
0.243333,30.8627
0.246667,30.7163
0.250000,29.7807
0.253333,28.2340
0.256667,27.1089
0.260000,26.0823
0.263333,24.6318
0.266667,24.1990
0.270000,23.3175
0.273333,23.8511
0.276667,23.6602
0.280000,22.8104
0.283333,22.3336
0.286667,21.8466
0.290000,21.1046
0.293333,20.9712
0.296667,20.4312
0.300000,19.9774
0.303333,20.0916
0.306667,19.8354
0.310000,20.2747
0.313333,21.1545
0.316667,21.2413
0.320000,20.8440
0.323333,20.3945
0.326667,20.1527
0.330000,20.0708
0.333333,19.6652
0.336667,20.2538
0.340000,20.8471
0.343333,20.8349
0.346667,20.5291
0.350000,20.4801
0.353333,20.5980
0.356667,20.0702
0.360000,19.3165
0.363333,19.3333
