Distance_(inches),Gray_Value
0.000000,37.6667
0.003333,40.0498
0.006667,41.4328
0.010000,42.7413
0.013333,42.7662
0.016667,42.7910
0.020000,42.4826
0.023333,40.5075
0.026667,39.7662
0.030000,40.0000
0.033333,41.0000
0.036667,40.7264
0.040000,40.5522
0.043333,39.6766
0.046667,38.6517
0.050000,36.9602
0.053333,37.3333
0.056667,39.1791
0.060000,40.4478
0.063333,39.9030
0.066667,39.9154
0.070000,39.9279
0.073333,40.4876
0.076667,40.5249
0.080000,41.3881
0.083333,40.9104
0.086667,40.9701
0.090000,40.3408
0.093333,41.3333
0.096667,41.9453
0.100000,43.2537
0.103333,44.0000
0.106667,45.1294
0.110000,46.0000
0.113333,46.2189
0.116667,45.8234
0.120000,44.5522
0.123333,44.0000
0.126667,43.0000
0.130000,43.0000
0.133333,43.4975
0.136667,44.3333
0.140000,44.0995
0.143333,43.4652
0.146667,43.0000
0.150000,42.3333
0.153333,41.8109
0.156667,40.8358
0.160000,40.8607
0.163333,41.2761
0.166667,42.6219
0.170000,43.0323
0.173333,42.7662
0.176667,42.0299
0.180000,41.6766
0.183333,41.6841
0.186667,41.3632
0.190000,41.7512
0.193333,41.2736
0.196667,40.0697
0.200000,38.4776
0.203333,36.1269
0.206667,35.1045
0.210000,33.7836
0.213333,33.4826
0.216667,32.8582
0.220000,32.0000
0.223333,31.6667
0.226667,30.3333
0.230000,28.9502
0.233333,28.3333
0.236667,28.7836
0.240000,29.0000
0.243333,28.7587
0.246667,27.9204
0.250000,28.5323
0.253333,28.2239
0.256667,28.3756
0.260000,27.6667
0.263333,28.3333
0.266667,28.3333
0.270000,28.3483
0.273333,28.6866
0.276667,28.3657
0.280000,27.4677
0.283333,27.4478
0.286667,27.6667
0.290000,28.8358
0.293333,28.3333
0.296667,29.0000
0.300000,28.6667
0.303333,29.0000
0.306667,28.0448
0.310000,28.0199
0.313333,27.9950
0.316667,28.1816
0.320000,28.7214
0.323333,28.5398
0.326667,28.6667
0.330000,29.0000
0.333333,28.9104
0.336667,28.5896
0.340000,27.3980
0.343333,27.7711
0.346667,27.7463
0.350000,27.6667
0.353333,28.2886
0.356667,28.3259
0.360000,28.3134
0.363333,28.6219
0.366667,28.3333
0.370000,27.7139
0.373333,26.7264
0.376667,26.5498
0.380000,26.8358
0.383333,27.0970
0.386667,26.5572
0.390000,26.4552
0.393333,26.2687
0.396667,26.4403
0.400000,26.0000
0.403333,26.0000
0.406667,25.8159
0.410000,26.0000
0.413333,26.8756
0.416667,27.1095
0.420000,26.9005
0.423333,25.7537
0.426667,25.7413
0.430000,25.0622
0.433333,25.7164
0.436667,25.7040
0.440000,26.3831
0.443333,26.3333
0.446667,26.0000
