Distance_(inches),Gray_Value
0.000000,79.3333
0.003333,81.8258
0.006667,81.1143
0.010000,77.4111
0.013333,76.6778
0.016667,81.1133
0.020000,81.8583
0.023333,80.1370
0.026667,80.3963
0.030000,83.7449
0.033333,83.1981
0.036667,79.4355
0.040000,81.1751
0.043333,83.2068
0.046667,77.7740
0.050000,79.8948
0.053333,83.4842
0.056667,83.9675
0.060000,87.6831
0.063333,88.1728
0.066667,88.5768
0.070000,88.1294
0.073333,87.0623
0.076667,85.8230
0.080000,86.1344
0.083333,84.1914
0.086667,85.5365
0.090000,87.6667
0.093333,89.3102
0.096667,87.9742
0.100000,88.4367
0.103333,88.9078
0.106667,85.5432
0.110000,85.5821
0.113333,84.1087
0.116667,83.7460
0.120000,80.2757
0.123333,75.6293
0.126667,78.4130
0.130000,78.6173
0.133333,76.9837
0.136667,76.0758
0.140000,74.1884
0.143333,70.2511
0.146667,71.1229
0.150000,69.5185
0.153333,68.6658
0.156667,68.2720
0.160000,65.7545
0.163333,68.5343
0.166667,69.4137
0.170000,72.6987
0.173333,70.8726
0.176667,67.0248
0.180000,65.8148
0.183333,65.7022
0.186667,63.1462
0.190000,62.0110
0.193333,62.9915
0.196667,60.2355
0.200000,60.2716
0.203333,61.9525
0.206667,60.9242
0.210000,62.3004
0.213333,61.4866
0.216667,60.4733
0.220000,59.7389
0.223333,60.0935
0.226667,63.2419
0.230000,59.6717
0.233333,58.6091
0.236667,56.1591
0.240000,56.8272
0.243333,55.0536
0.246667,56.6291
0.250000,57.6456
0.253333,58.3301
0.256667,57.4276
0.260000,53.8130
0.263333,54.4913
0.266667,56.4938
0.270000,58.6667
