Distance_(inches),Gray_Value
0.000000,41.6667
0.003333,41.4135
0.006667,41.6381
0.010000,44.1605
0.013333,46.2308
0.016667,47.8369
0.020000,48.3397
0.023333,49.4668
0.026667,49.6627
0.030000,49.6388
0.033333,49.7263
0.036667,49.0927
0.040000,49.4270
0.043333,49.1667
0.046667,49.3190
0.050000,49.6861
0.053333,48.4162
0.056667,46.6003
0.060000,43.6662
0.063333,41.7371
0.066667,40.2761
0.070000,39.4679
0.073333,39.6164
0.076667,40.7178
0.080000,42.2663
0.083333,43.1485
0.086667,42.3333
0.090000,40.9199
0.093333,40.4536
0.096667,41.3813
0.100000,42.3974
0.103333,43.3875
0.106667,44.2821
0.110000,45.3622
0.113333,46.0789
0.116667,47.0182
0.120000,47.3846
0.123333,47.5800
0.126667,46.8205
0.130000,46.7500
0.133333,46.8245
0.136667,47.3268
0.140000,48.3447
0.143333,48.8803
0.146667,48.1755
0.150000,46.0343
0.153333,44.5971
0.156667,44.5528
0.160000,45.5503
0.163333,46.7595
0.166667,46.8540
0.170000,46.2019
0.173333,46.0000
0.176667,46.3269
0.180000,46.3462
0.183333,45.2631
0.186667,43.3649
0.190000,41.0758
0.193333,38.9916
0.196667,37.5235
0.200000,36.1065
0.203333,35.2234
0.206667,34.4714
0.210000,33.3748
0.213333,32.5838
0.216667,32.0000
0.220000,32.0750
0.223333,32.1569
0.226667,31.7692
0.230000,31.1176
0.233333,30.5079
0.236667,30.0683
0.240000,29.5464
0.243333,29.2913
0.246667,29.2056
0.250000,29.6408
0.253333,30.4024
0.256667,30.1414
0.260000,30.1667
0.263333,30.7653
0.266667,31.2722
0.270000,31.4483
0.273333,30.6593
0.276667,30.1923
0.280000,30.2061
0.283333,30.0782
0.286667,30.2564
0.290000,30.3985
0.293333,30.6154
0.296667,30.1891
0.300000,29.2781
0.303333,28.9792
0.306667,28.9576
0.310000,29.7145
0.313333,29.5981
0.316667,29.3290
0.320000,29.0000
0.323333,28.9957
0.326667,28.8782
0.330000,28.5213
0.333333,28.2968
0.336667,28.6763
0.340000,29.0020
0.343333,29.2094
0.346667,28.3333
