Distance_(inches),Gray_Value
0.000000,25.6667
0.003333,27.0810
0.006667,27.2879
0.010000,30.8955
0.013333,35.5127
0.016667,31.6939
0.020000,26.7714
0.023333,29.7933
0.026667,33.3461
0.030000,33.0648
0.033333,35.6054
0.036667,34.0008
0.040000,37.8541
0.043333,38.1706
0.046667,36.6533
0.050000,35.5408
0.053333,34.8356
0.056667,36.7577
0.060000,37.6095
0.063333,39.7755
0.066667,42.6054
0.070000,42.6000
0.073333,43.6762
0.076667,44.6543
0.080000,50.1668
0.083333,57.8299
0.086667,57.5954
0.090000,49.9770
0.093333,52.8267
0.096667,52.8030
0.100000,52.8844
0.103333,48.3159
0.106667,45.6963
0.110000,47.2260
0.113333,48.1698
0.116667,40.6667
0.120000,37.2533
0.123333,34.7131
0.126667,32.4484
0.130000,31.4314
0.133333,28.0068
0.136667,23.4350
0.140000,19.6800
0.143333,17.9181
0.146667,16.8370
0.150000,15.2653
0.153333,14.2977
0.156667,12.0634
0.160000,10.8699
0.163333,12.7667
0.166667,12.0680
0.170000,11.6201
0.173333,11.2114
0.176667,10.5774
0.180000,10.1012
0.183333,10.5986
0.186667,11.2533
0.190000,10.8509
0.193333,12.3448
0.196667,10.8913
0.200000,11.4694
0.203333,10.7162
0.206667,12.1997
0.210000,11.9667
0.213333,9.8727
0.216667,9.2449
0.220000,10.6476
0.223333,11.3190
0.226667,10.8190
0.230000,9.7638
0.233333,10.3333
