Distance_(inches),Gray_Value
0.000000,51.0000
0.003333,51.0667
0.006667,56.3333
0.010000,55.1467
0.013333,57.1200
0.016667,56.0000
0.020000,61.2000
0.023333,56.9867
0.026667,54.6667
0.030000,56.7067
0.033333,60.3333
0.036667,60.5333
0.040000,61.1333
0.043333,63.0400
0.046667,60.1333
0.050000,62.5333
0.053333,60.8000
0.056667,62.0000
0.060000,61.0667
0.063333,58.6667
0.066667,58.2000
0.070000,61.4667
0.073333,62.0000
0.076667,55.2533
0.080000,58.7333
0.083333,56.3333
0.086667,54.5200
0.090000,54.6667
0.093333,54.6667
0.096667,54.3467
0.100000,56.0000
0.103333,52.2667
0.106667,52.6667
0.110000,50.3600
0.113333,49.0000
0.116667,50.2000
0.120000,51.7333
0.123333,49.9600
0.126667,50.9067
0.130000,49.0000
0.133333,44.5333
0.136667,44.0533
0.140000,43.5200
0.143333,40.6933
0.146667,40.1467
0.150000,42.0000
0.153333,39.4000
0.156667,38.6400
0.160000,38.1333
0.163333,36.4000
0.166667,39.6667
0.170000,38.0000
0.173333,36.6000
0.176667,42.4933
0.180000,39.4000
0.183333,34.0000
0.186667,38.4000
0.190000,38.0000
0.193333,36.3333
0.196667,37.4000
0.200000,37.0000
0.203333,38.2000
0.206667,35.1200
0.210000,36.3333
0.213333,35.0267
0.216667,34.0000
0.220000,38.4667
0.223333,38.6000
0.226667,38.0800
0.230000,34.0000
0.233333,36.6667
0.236667,37.7333
0.240000,37.8000
0.243333,37.6800
0.246667,32.3333
0.250000,36.3333
