Distance_(inches),Gray_Value
0.000000,38.3333
0.003333,45.0823
0.006667,43.8285
0.010000,42.1997
0.013333,44.4494
0.016667,42.4951
0.020000,41.8396
0.023333,43.7532
0.026667,46.6126
0.030000,49.6975
0.033333,46.6987
0.036667,42.3346
0.040000,42.2456
0.043333,43.0269
0.046667,48.2507
0.050000,44.1526
0.053333,43.7376
0.056667,40.0358
0.060000,42.4409
0.063333,44.0649
0.066667,44.9864
0.070000,47.3768
0.073333,50.2255
0.076667,49.1937
0.080000,49.7723
0.083333,50.0422
0.086667,50.5192
0.090000,50.7142
0.093333,47.7799
0.096667,44.3352
0.100000,45.9971
0.103333,45.7667
0.106667,42.8732
0.110000,43.8171
0.113333,43.3589
0.116667,46.9115
0.120000,43.9550
0.123333,42.1907
0.126667,40.5924
0.130000,39.4714
0.133333,37.6536
0.136667,37.2302
0.140000,38.1685
0.143333,38.5043
0.146667,36.4404
0.150000,39.1430
0.153333,35.8542
0.156667,37.5909
0.160000,39.7021
0.163333,38.1622
0.166667,37.6637
0.170000,38.5172
0.173333,42.6970
0.176667,45.9535
0.180000,47.4936
0.183333,47.8844
0.186667,45.8658
0.190000,43.0436
0.193333,42.8748
0.196667,45.7560
0.200000,46.4414
0.203333,42.8900
0.206667,38.4749
0.210000,39.0605
0.213333,36.6840
0.216667,34.0724
0.220000,33.6982
0.223333,33.2949
0.226667,31.0920
0.230000,30.8899
0.233333,31.3175
0.236667,29.3661
0.240000,28.7042
0.243333,28.2691
0.246667,27.7866
0.250000,28.3191
0.253333,30.8158
0.256667,30.8351
0.260000,28.8631
0.263333,27.8555
0.266667,28.2004
0.270000,27.3409
0.273333,28.8124
0.276667,28.3849
0.280000,27.1537
0.283333,26.8815
0.286667,27.5173
0.290000,26.5347
0.293333,27.9245
0.296667,27.9166
0.300000,26.4231
0.303333,26.5281
0.306667,27.6449
0.310000,25.7273
0.313333,25.6019
0.316667,25.0831
0.320000,26.6278
0.323333,25.6864
0.326667,25.2829
0.330000,24.6894
0.333333,26.4103
0.336667,25.3072
0.340000,23.7691
0.343333,25.9135
0.346667,24.7606
0.350000,23.3055
0.353333,25.4479
0.356667,25.4024
0.360000,24.2383
0.363333,23.4172
0.366667,23.0000
0.370000,23.1652
0.373333,24.2507
0.376667,23.0000
