Distance_(inches),Gray_Value
0.000000,23.0000
0.003333,23.7347
0.006667,23.2204
0.010000,26.3143
0.013333,26.0435
0.016667,23.6871
0.020000,26.2830
0.023333,29.0000
0.026667,30.0639
0.030000,30.8503
0.033333,33.8367
0.036667,33.2218
0.040000,33.0912
0.043333,33.4503
0.046667,33.7333
0.050000,32.6190
0.053333,31.5687
0.056667,35.1850
0.060000,36.8939
0.063333,37.8490
0.066667,36.6939
0.070000,37.4000
0.073333,32.3837
0.076667,33.9211
0.080000,36.9701
0.083333,33.2993
0.086667,32.9279
0.090000,35.0748
0.093333,33.5333
0.096667,39.1551
0.100000,37.3401
0.103333,34.3075
0.106667,33.6190
0.110000,30.9796
0.113333,25.4381
0.116667,24.3333
0.120000,23.4735
0.123333,22.4816
0.126667,20.4925
0.130000,20.4599
0.133333,17.4558
0.136667,18.0218
0.140000,20.6667
0.143333,18.5442
0.146667,18.1687
0.150000,18.2041
0.153333,18.3374
0.156667,17.9129
0.160000,17.9265
0.163333,16.0000
0.166667,15.8639
0.170000,15.9755
0.173333,19.5701
0.176667,16.3347
0.180000,18.2639
0.183333,19.0884
0.186667,18.8000
0.190000,18.0109
0.193333,17.6245
0.196667,16.8218
0.200000,17.8639
0.203333,18.5224
0.206667,19.6980
0.210000,21.7333
0.213333,17.2762
0.216667,17.5102
0.220000,19.1565
0.223333,20.3048
0.226667,16.9932
0.230000,18.1742
0.233333,18.0000
