Distance_(inches),Gray_Value
0.000000,47.3333
0.003333,50.7885
0.006667,48.6682
0.010000,47.1700
0.013333,47.8455
0.016667,50.2268
0.020000,51.4623
0.023333,50.7515
0.026667,54.8429
0.030000,55.0328
0.033333,57.0339
0.036667,57.0781
0.040000,57.5890
0.043333,55.1794
0.046667,52.4388
0.050000,49.3291
0.053333,49.7764
0.056667,51.1240
0.060000,50.4568
0.063333,52.5681
0.066667,55.5774
0.070000,53.1891
0.073333,53.5219
0.076667,56.0424
0.080000,55.3840
0.083333,53.8406
0.086667,52.2303
0.090000,47.7715
0.093333,43.3127
0.096667,42.5381
0.100000,42.0369
0.103333,42.2363
0.106667,43.7804
0.110000,42.6660
0.113333,40.5527
0.116667,39.6875
0.120000,39.1863
0.123333,41.4587
0.126667,40.0973
0.130000,39.2644
0.133333,38.9675
0.136667,36.7239
0.140000,36.7729
0.143333,36.3873
0.146667,33.3946
0.150000,33.7387
0.153333,33.4235
0.156667,35.6190
0.160000,32.4865
0.163333,32.2757
0.166667,31.5824
0.170000,35.4920
0.173333,33.3966
0.176667,30.6242
0.180000,30.6878
0.183333,32.9030
0.186667,34.0000
0.190000,33.0386
0.193333,29.6642
0.196667,32.5918
0.200000,32.3725
0.203333,31.7100
0.206667,31.6988
0.210000,31.2996
0.213333,31.6083
0.216667,31.8975
0.220000,29.8735
0.223333,32.4631
0.226667,32.2829
0.230000,31.1960
0.233333,33.3014
0.236667,30.1951
0.240000,30.1876
0.243333,30.0770
0.246667,30.5417
0.250000,30.6667
0.253333,30.4552
0.256667,29.0685
0.260000,29.8134
0.263333,30.6667
