Distance_(inches),Gray_Value
0.000000,51.0000
0.003333,51.5148
0.006667,56.0459
0.010000,56.5699
0.013333,58.7846
0.016667,65.1336
0.020000,65.9318
0.023333,66.2478
0.026667,66.5675
0.030000,70.7303
0.033333,70.8502
0.036667,69.5687
0.040000,68.4641
0.043333,70.3940
0.046667,71.7316
0.050000,67.2299
0.053333,67.1137
0.056667,67.2094
0.060000,64.2259
0.063333,63.5511
0.066667,61.4093
0.070000,62.8354
0.073333,64.9705
0.076667,65.1385
0.080000,64.9058
0.083333,68.9537
0.086667,72.9157
0.090000,71.4686
0.093333,72.0656
0.096667,70.2115
0.100000,71.0633
0.103333,71.7226
0.106667,68.6268
0.110000,62.6160
0.113333,63.9987
0.116667,60.9103
0.120000,57.6178
0.123333,52.7634
0.126667,50.4721
0.130000,53.9222
0.133333,51.5592
0.136667,47.3217
0.140000,46.2915
0.143333,48.7362
0.146667,45.8321
0.150000,41.9850
0.153333,40.0970
0.156667,40.1720
0.160000,37.0042
0.163333,36.8768
0.166667,35.9738
0.170000,34.7089
0.173333,33.9412
0.176667,32.6562
0.180000,34.5370
0.183333,34.1028
0.186667,32.4941
0.190000,32.5376
0.193333,31.0790
0.196667,34.5261
0.200000,31.0841
0.203333,32.2034
0.206667,32.7354
0.210000,33.5078
0.213333,31.8328
0.216667,32.8965
0.220000,33.7997
0.223333,33.0413
0.226667,30.4472
0.230000,29.6997
0.233333,32.0999
0.236667,32.6073
0.240000,31.6515
0.243333,32.2399
0.246667,33.7121
0.250000,31.7637
0.253333,32.4479
0.256667,30.3740
0.260000,30.0647
0.263333,30.6667
