Distance_(inches),Gray_Value
0.000000,56.3333
0.003333,56.7079
0.006667,57.8170
0.010000,60.6449
0.013333,62.0000
0.016667,62.0000
0.020000,61.2250
0.023333,59.2306
0.026667,60.7864
0.030000,60.9470
0.033333,57.4175
0.036667,60.8844
0.040000,57.6289
0.043333,59.3162
0.046667,60.6957
0.050000,61.4423
0.053333,61.0038
0.056667,65.0128
0.060000,61.0895
0.063333,61.1541
0.066667,61.1430
0.070000,61.0430
0.073333,61.8015
0.076667,59.7083
0.080000,59.8733
0.083333,63.6773
0.086667,68.3822
0.090000,66.0394
0.093333,66.3340
0.096667,62.6293
0.100000,59.8387
0.103333,59.8832
0.106667,57.3680
0.110000,58.1371
0.113333,56.0567
0.116667,58.5922
0.120000,58.3623
0.123333,56.7978
0.126667,54.7183
0.130000,54.8104
0.133333,57.1708
0.136667,57.8558
0.140000,58.3485
0.143333,58.6963
0.146667,52.1613
0.150000,51.4774
0.153333,51.8333
0.156667,52.6763
0.160000,48.4625
0.163333,48.6910
0.166667,49.2694
0.170000,47.6802
0.173333,45.7587
0.176667,45.0620
0.180000,46.6219
0.183333,41.6918
0.186667,43.0252
0.190000,41.6628
0.193333,42.7927
0.196667,43.7046
0.200000,41.0145
0.203333,37.2187
0.206667,39.1657
0.210000,40.9500
0.213333,39.0851
0.216667,40.4756
0.220000,38.5996
0.223333,40.0329
0.226667,40.4008
0.230000,40.2083
0.233333,39.6780
0.236667,40.8533
0.240000,40.2754
0.243333,40.5329
0.246667,41.0807
0.250000,41.8122
0.253333,39.0882
0.256667,38.9802
0.260000,40.8406
0.263333,39.6296
0.266667,39.2476
0.270000,38.8467
0.273333,37.0249
0.276667,39.5854
0.280000,39.3308
0.283333,39.0123
0.286667,40.5101
0.290000,38.2272
0.293333,37.4802
0.296667,38.0945
0.300000,38.5413
0.303333,39.8817
0.306667,39.6667
