Distance_(inches),Gray_Value
0.000000,62.0000
0.003333,62.0029
0.006667,64.4658
0.010000,64.3673
0.013333,61.7462
0.016667,64.2049
0.020000,64.0051
0.023333,63.8205
0.026667,67.8482
0.030000,67.9421
0.033333,67.5911
0.036667,68.5110
0.040000,66.1770
0.043333,67.6148
0.046667,69.0935
0.050000,68.0044
0.053333,70.4184
0.056667,69.8795
0.060000,66.6574
0.063333,71.9604
0.066667,68.9419
0.070000,68.9324
0.073333,70.2468
0.076667,70.9074
0.080000,68.7160
0.083333,69.6794
0.086667,72.4598
0.090000,71.5417
0.093333,70.8688
0.096667,68.3174
0.100000,70.0010
0.103333,70.1771
0.106667,71.1577
0.110000,70.8719
0.113333,71.7012
0.116667,74.1656
0.120000,73.4444
0.123333,74.3164
0.126667,75.3483
0.130000,73.0383
0.133333,73.7074
0.136667,75.3204
0.140000,73.7150
0.143333,71.8980
0.146667,71.6063
0.150000,70.5579
0.153333,69.1139
0.156667,69.4234
0.160000,67.9383
0.163333,69.2800
0.166667,71.8005
0.170000,68.3969
0.173333,66.3438
0.176667,63.7140
0.180000,62.0833
0.183333,62.6852
0.186667,61.2113
0.190000,60.3434
0.193333,59.5006
0.196667,59.0975
0.200000,60.7654
0.203333,61.1887
0.206667,59.8538
0.210000,56.2361
0.213333,55.2538
0.216667,58.4043
0.220000,56.7037
0.223333,54.4494
0.226667,54.4495
0.230000,51.3254
0.233333,51.6804
0.236667,55.4683
0.240000,57.6296
0.243333,56.8633
0.246667,56.0777
0.250000,53.2762
0.253333,52.0864
0.256667,53.4262
0.260000,52.0700
0.263333,52.4394
0.266667,54.6433
0.270000,56.0833
0.273333,50.9752
0.276667,50.4644
0.280000,53.2428
0.283333,50.5215
0.286667,51.5281
0.290000,52.8817
0.293333,50.3013
0.296667,51.3212
0.300000,52.6667
0.303333,52.2766
0.306667,51.1806
0.310000,54.0177
0.313333,51.6740
0.316667,54.5173
0.320000,54.6420
0.323333,53.9838
0.326667,51.6472
0.330000,52.7361
0.333333,53.1852
0.336667,52.9078
0.340000,52.6667
0.343333,52.8200
0.346667,55.6886
0.350000,54.4380
0.353333,56.7019
0.356667,51.8940
0.360000,58.6667
