Distance_(inches),Gray_Value
0.000000,54.6667
0.003333,53.2523
0.006667,53.8062
0.010000,57.1035
0.013333,56.7151
0.016667,54.9608
0.020000,57.1419
0.023333,58.7670
0.026667,60.3737
0.030000,59.4611
0.033333,60.8356
0.036667,64.2454
0.040000,65.7347
0.043333,66.3994
0.046667,63.3904
0.050000,61.8893
0.053333,64.8939
0.056667,62.5000
0.060000,66.3731
0.063333,65.5337
0.066667,61.8581
0.070000,62.2125
0.073333,60.1990
0.076667,61.0698
0.080000,63.8616
0.083333,63.5588
0.086667,63.1886
0.090000,64.5943
0.093333,61.4348
0.096667,57.2708
0.100000,58.0877
0.103333,55.8281
0.106667,59.5075
0.110000,56.5856
0.113333,52.8333
0.116667,53.1127
0.120000,56.0611
0.123333,52.1915
0.126667,51.2457
0.130000,52.5686
0.133333,51.8189
0.136667,51.7093
0.140000,49.9677
0.143333,47.7745
0.146667,43.8847
0.150000,45.4890
0.153333,46.7837
0.156667,42.9712
0.160000,41.3483
0.163333,40.0196
0.166667,40.6459
0.170000,39.2500
0.173333,41.2664
0.176667,43.6006
0.180000,45.1811
0.183333,43.7140
0.186667,39.8731
0.190000,42.0836
0.193333,39.8431
0.196667,40.3307
0.200000,42.2722
0.203333,42.1727
0.206667,41.1788
0.210000,38.2215
0.213333,38.1649
0.216667,38.5796
0.220000,39.8016
0.223333,39.6367
0.226667,41.6667
