Distance_(inches),Gray_Value
0.000000,56.3333
0.003333,63.5305
0.006667,61.0182
0.010000,61.6220
0.013333,62.0359
0.016667,62.0000
0.020000,59.1461
0.023333,58.7167
0.026667,58.6667
0.030000,59.4717
0.033333,56.9932
0.036667,58.3516
0.040000,60.0476
0.043333,60.7754
0.046667,64.3733
0.050000,68.0595
0.053333,71.1393
0.056667,67.3251
0.060000,67.4005
0.063333,70.1287
0.066667,68.9796
0.070000,68.0500
0.073333,64.3812
0.076667,66.7123
0.080000,63.7693
0.083333,62.8673
0.086667,61.5140
0.090000,57.8220
0.093333,54.8000
0.096667,53.1756
0.100000,53.3197
0.103333,52.4087
0.106667,49.8626
0.110000,49.8418
0.113333,50.2321
0.116667,47.2500
0.120000,45.3513
0.123333,42.6472
0.126667,38.3437
0.130000,37.3432
0.133333,37.1837
0.136667,36.1814
0.140000,33.6800
0.143333,35.5337
0.146667,35.3581
0.150000,33.2517
0.153333,34.6626
0.156667,33.0623
0.160000,32.7673
0.163333,34.0033
0.166667,35.0068
0.170000,34.1358
0.173333,31.2381
0.176667,31.1448
0.180000,31.4694
0.183333,32.8010
0.186667,32.1333
0.190000,31.4616
0.193333,31.0422
0.196667,33.5463
0.200000,31.9252
0.203333,31.4316
0.206667,32.2857
0.210000,31.5000
0.213333,29.7605
0.216667,34.1463
0.220000,32.3333
0.223333,32.3731
0.226667,32.9170
0.230000,32.0476
0.233333,34.0000
